271322:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
271335:ApriltagsCameraLog(1):,7,179.906705,179.965000,179.965000,179.965000,179.906800,2.517124,2.502359,5.522809,5.465009,14.313358,9123,2.164170
271337:ApriltagsCameraLog(1):,8,179.906705,179.885000,179.885000,179.885000,179.913598,2.497750,2.512219,5.444351,5.503538,14.782881,9123,2.222860
271356:ApriltagsCameraLog(1):,7,179.913598,179.850000,179.850000,179.850000,179.909863,2.517068,2.502583,5.517681,5.464078,14.313358,9124,2.164170
271357:ApriltagsCameraLog(1):,8,179.913598,179.892000,179.892000,179.892000,179.902187,2.497694,2.512223,5.444661,5.499818,14.782881,9124,2.222860
271375:ApriltagsCameraLog(1):,,,,,,179.900646,,2.502540,,5.463046,,,
271395:ApriltagsCameraLog(1):,7,179.902187,179.974000,179.974000,179.974000,179.900646,2.517128,2.502540,5.523210,5.463046,14.313358,9125,2.164170
271397:ApriltagsCameraLog(1):,8,179.902187,179.919000,179.919000,179.919000,179.909639,2.497476,2.512288,5.445856,5.503150,14.782881,9125,2.222860
271415:ApriltagsCameraLog(1):,,,,,,179.913501,,2.502410,,5.464955,,,
271435:ApriltagsCameraLog(1):,7,179.909639,179.969000,179.969000,179.969000,179.910754,2.517126,2.502410,5.522988,5.464955,14.313358,9126,2.164170
271437:ApriltagsCameraLog(1):,8,179.909639,179.904000,179.904000,179.904000,179.917895,2.497597,2.512238,5.445192,5.503639,14.782881,9126,2.222860
271455:ApriltagsCameraLog(1):,7,179.917895,179.943000,179.943000,179.943000,179.916239,2.517114,2.502481,5.521828,5.464673,14.313358,9127,2.164170
271457:ApriltagsCameraLog(1):,8,179.917895,179.876000,179.876000,179.876000,179.919520,2.497823,2.512244,5.443953,5.502774,14.782881,9127,2.222860
271475:ApriltagsCameraLog(1):,,,,,,179.914334,,2.502643,,5.463557,,,
271495:ApriltagsCameraLog(1):,7,179.919520,-179.937000,-179.937000,-179.937000,179.914334,2.517163,2.502643,5.527180,5.463557,14.313358,9128,2.164170
271497:ApriltagsCameraLog(1):,8,179.919520,179.879000,179.879000,179.879000,179.932426,2.497799,2.512371,5.444086,5.505961,14.782881,9128,2.222860
271515:ApriltagsCameraLog(1):,,,,,,179.925928,,2.502673,,5.464707,,,
271535:ApriltagsCameraLog(1):,7,179.932426,-179.986000,-179.986000,-179.986000,179.925928,2.517144,2.502673,5.524994,5.464707,14.313358,9129,2.164170
271537:ApriltagsCameraLog(1):,8,179.932426,179.863000,179.863000,179.863000,179.936725,2.497927,2.512348,5.443377,5.504892,14.782881,9129,2.222860
271555:ApriltagsCameraLog(1):,7,179.936725,-179.979000,-179.979000,-179.979000,179.927940,2.517147,2.502757,5.525307,5.463877,14.313358,9130,2.164170
271557:ApriltagsCameraLog(1):,8,179.936725,179.935000,179.935000,179.935000,179.939349,2.497347,2.512380,5.446564,5.504823,14.782881,9130,2.222860
271575:ApriltagsCameraLog(1):,,,,,,179.936084,,2.502359,,5.465983,,,
271595:ApriltagsCameraLog(1):,7,179.939349,179.933000,179.933000,179.933000,179.938831,2.517109,2.502359,5.521382,5.465983,14.313358,9131,2.164170
