176223:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
176254:ApriltagsCameraLog(1):,15,169.592789,164.771000,169.592789,164.771000,169.323219,2.474278,2.532830,5.227553,5.233869,34.088511,15192,2.505532
176256:ApriltagsCameraLog(1):,7,169.323219,170.496000,170.496000,170.496000,169.070939,2.655392,2.493970,5.315196,5.228195,16.989665,15189,2.498708
176258:ApriltagsCameraLog(1):,8,169.323219,170.318000,170.318000,170.318000,169.221027,2.642751,2.602226,5.230708,5.284997,17.357201,15189,2.544650
176269:ApriltagsCameraLog(1):,15,169.221027,164.777000,169.221027,164.777000,169.334367,2.479055,2.628931,5.241599,5.248573,34.088511,15193,2.505532
176280:ApriltagsCameraLog(1):,7,169.334367,170.504000,170.504000,170.504000,169.081801,2.655424,2.529232,5.315573,5.240172,16.989665,15190,2.498708
176286:ApriltagsCameraLog(1):,8,169.334367,170.281000,170.281000,170.281000,169.231587,2.642911,2.613915,5.228976,5.289503,17.357201,15190,2.544650
176291:ApriltagsCameraLog(1):,15,169.231587,164.780000,169.231587,164.780000,169.340013,2.478918,2.632914,5.241200,5.248994,34.088511,15194,2.505532
176302:ApriltagsCameraLog(1):,7,169.340013,170.584000,170.584000,170.584000,169.087301,2.655746,2.530491,5.319334,5.239941,16.989665,15191,2.498708
176304:ApriltagsCameraLog(1):,8,169.340013,170.326000,170.326000,170.326000,169.244934,2.642716,2.614609,5.231082,5.291892,17.357201,15191,2.544650
176431:ApriltagsCameraLog(1):,15,169.244934,164.711000,169.244934,164.711000,169.353884,2.478745,2.633004,5.240697,5.251194,34.088511,15195,2.505532
176440:ApriltagsCameraLog(1):,7,169.353884,170.548000,170.548000,170.548000,169.096426,2.655602,2.530480,5.317641,5.240261,16.989665,15192,2.498708
176448:ApriltagsCameraLog(1):,8,169.353884,170.297000,170.297000,170.297000,169.249017,2.642842,2.614475,5.229725,5.290902,17.357201,15192,2.544650
176455:ApriltagsCameraLog(1):,15,169.249017,164.692000,169.249017,164.692000,169.357012,2.478692,2.633052,5.240542,5.249963,34.088511,15196,2.505532
176457:ApriltagsCameraLog(1):,7,169.357012,170.500000,170.500000,170.500000,169.098328,2.655408,2.530435,5.315385,5.239726,16.989665,15193,2.498708
176465:ApriltagsCameraLog(1):,8,169.357012,170.292000,170.292000,170.292000,169.245663,2.642863,2.614298,5.229491,5.289253,17.357201,15193,2.544650
176472:ApriltagsCameraLog(1):,15,169.245663,164.754000,169.245663,164.754000,169.353488,2.478735,2.633016,5.240669,5.249257,34.088511,15197,2.505532
176484:ApriltagsCameraLog(1):,15,169.353488,164.721000,169.353488,164.721000,169.098435,2.477342,2.530426,5.236598,5.239632,34.088511,15198,2.505532
176486:ApriltagsCameraLog(1):,7,169.353488,170.514000,170.514000,170.514000,168.855689,2.655465,2.495124,5.316043,5.236332,16.989665,15194,2.498708
