32216:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
32305:ApriltagsCameraLog(1):,7,-0.277281,0.364000,0.364000,0.364000,-0.052185,1.342709,1.400000,5.301997,5.400000,10.981349,1921,1.747669
32315:ApriltagsCameraLog(1):,8,-0.277281,0.303000,0.303000,0.303000,0.011935,1.329694,1.361605,5.225537,5.334782,10.392122,1921,1.674015
32320:ApriltagsCameraLog(1):,15,0.011935,-5.545000,0.011935,-5.545000,0.058911,1.313759,1.340176,5.374579,5.261997,42.435983,1919,3.027249
32341:ApriltagsCameraLog(1):,7,0.058911,0.388000,0.388000,0.388000,-0.193313,1.345352,1.319071,5.302593,5.336177,11.000930,1923,1.750116
32352:ApriltagsCameraLog(1):,8,0.058911,0.309000,0.309000,0.309000,-0.103887,1.329669,1.336496,5.225680,5.313713,10.392122,1923,1.674015
32357:ApriltagsCameraLog(1):,15,-0.103887,-5.541000,-0.103887,-5.541000,-0.037250,1.318077,1.331767,5.381299,5.255038,42.396600,1920,3.024788
32374:ApriltagsCameraLog(1):,7,-0.037250,0.418000,0.418000,0.418000,-0.282439,1.345480,1.318785,5.303317,5.338737,11.000930,1924,1.750116
32383:ApriltagsCameraLog(1):,8,-0.037250,0.291000,0.291000,0.291000,-0.174264,1.329745,1.336459,5.225250,5.315032,10.392122,1924,1.674015
32387:ApriltagsCameraLog(1):,15,-0.174264,-5.544000,-0.174264,-5.544000,-0.098730,1.319164,1.331778,5.385381,5.255193,42.396600,1921,3.024788
32413:ApriltagsCameraLog(1):,7,-0.098730,0.372000,0.372000,0.372000,-0.346655,1.342743,1.319438,5.302190,5.341547,10.981349,1926,1.747669
32415:ApriltagsCameraLog(1):,8,-0.098730,0.277000,0.277000,0.277000,-0.235933,1.329804,1.334835,5.224916,5.315227,10.392122,1926,1.674015
32418:ApriltagsCameraLog(1):,15,-0.098730,-5.598000,-0.098730,-5.598000,-0.153150,1.317997,1.331255,5.381000,5.255033,42.396600,1922,3.024788
32446:ApriltagsCameraLog(1):,15,-0.153150,-5.596000,-0.153150,-5.596000,-0.580473,1.318837,1.317327,5.384156,5.367791,42.396600,1923,3.024788
32458:ApriltagsCameraLog(1):,7,-0.580473,0.363000,0.363000,0.363000,-0.806291,1.342705,1.317877,5.301973,5.378737,10.981349,1927,1.747669
32475:ApriltagsCameraLog(1):,8,-0.580473,0.296000,0.296000,0.296000,-0.625719,1.329724,1.333986,5.225370,5.327419,10.392122,1927,1.674015
32483:ApriltagsCameraLog(1):,15,-0.625719,-5.546000,-0.625719,-5.546000,-0.476517,1.323716,1.330684,5.411557,5.259406,42.435983,1925,3.027249
32505:ApriltagsCameraLog(1):,7,-0.476517,0.413000,0.413000,0.413000,-0.704563,1.345459,1.321758,5.303197,5.360587,11.000930,1930,1.750116
32517:ApriltagsCameraLog(1):,8,-0.476517,0.293000,0.293000,0.293000,-0.532220,1.329737,1.337242,5.225298,5.322197,10.392122,1930,1.674015
32524:ApriltagsCameraLog(1):,15,-0.532220,-5.587000,-0.532220,-5.587000,-0.398592,1.324770,1.331847,5.406118,5.257629,42.396600,1928,3.024788
32547:ApriltagsCameraLog(1):,7,-0.398592,0.324000,0.324000,0.324000,-0.634945,1.342537,1.322854,5.301033,5.356359,10.981349,1932,1.747669
32554:ApriltagsCameraLog(1):,8,-0.398592,0.237000,0.237000,0.237000,-0.487203,1.329973,1.335715,5.223961,5.319383,10.392122,1932,1.674015
32565:ApriltagsCameraLog(1):,15,-0.487203,-5.620000,-0.487203,-5.620000,-0.370322,1.324058,1.331550,5.403512,5.255789,42.396600,1931,3.024788
32580:ApriltagsCameraLog(1):,7,-0.487203,0.374000,0.374000,0.374000,-0.606812,1.345292,1.322250,5.302255,5.353993,11.000930,1934,1.750116
32585:ApriltagsCameraLog(1):,8,-0.487203,0.256000,0.256000,0.256000,-0.255819,1.329893,1.340881,5.224415,5.286716,10.392122,1934,1.674015
32590:ApriltagsCameraLog(1):,15,-0.255819,-5.524000,-0.255819,-5.524000,-0.173215,1.317890,1.333400,5.390120,5.245209,42.435983,1933,3.027249
32600:ApriltagsCameraLog(1):,7,-0.255819,0.335000,0.335000,0.335000,-0.411300,1.342585,1.318758,5.301299,5.341294,10.981349,1936,1.747669
32604:ApriltagsCameraLog(1):,8,-0.255819,0.320000,0.320000,0.320000,-0.092169,1.329622,1.339663,5.225943,5.282579,10.392122,1936,1.674015
32610:ApriltagsCameraLog(1):,15,-0.092169,-5.552000,-0.092169,-5.552000,-0.025205,1.317896,1.332855,5.380620,5.244842,42.396600,1935,3.024788
32620:ApriltagsCameraLog(1):,7,-0.092169,0.372000,0.372000,0.372000,-0.276801,1.342743,1.318722,5.302190,5.334840,10.981349,1938,1.747669
32626:ApriltagsCameraLog(1):,8,-0.092169,0.318000,0.318000,0.318000,0.033668,1.329631,1.339560,5.225895,5.283055,10.392122,1938,1.674015
32632:ApriltagsCameraLog(1):,15,0.033668,-5.555000,0.033668,-5.555000,0.079557,1.315967,1.332861,5.373318,5.244962,42.396600,1937,3.024788
32643:ApriltagsCameraLog(1):,7,0.079557,0.298000,0.298000,0.298000,-0.168778,1.342425,1.317588,5.300407,5.329944,10.981349,1941,1.747669
32654:ApriltagsCameraLog(1):,8,0.079557,0.300000,0.300000,0.300000,-0.096016,1.329707,1.334077,5.225465,5.310195,10.392122,1941,1.674015
32661:ApriltagsCameraLog(1):,15,-0.096016,-5.575000,-0.096016,-5.575000,-0.031216,1.317956,1.330998,5.380843,5.253717,42.396600,1939,3.024788
32673:ApriltagsCameraLog(1):,7,-0.031216,0.340000,0.340000,0.340000,-0.283454,1.342606,1.318397,5.301419,5.338009,10.981349,1943,1.747669
32677:ApriltagsCameraLog(1):,8,-0.031216,0.294000,0.294000,0.294000,-0.186977,1.329732,1.334424,5.225322,5.313541,10.392122,1943,1.674015
