22700:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
23182:ApriltagsCameraLog(1):,8,-1.189951,-1.489000,-1.489000,-1.489000,-1.187598,1.408197,1.414538,5.394852,5.461289,10.369626,51770,1.671203
23195:ApriltagsCameraLog(1):,7,-1.187598,-0.895000,-0.895000,-0.895000,-1.238244,1.416507,1.410407,5.484496,5.416989,10.497812,51772,1.687226
23198:ApriltagsCameraLog(1):,8,-1.187598,-1.469000,-1.469000,-1.469000,-1.182908,1.405514,1.414588,5.395422,5.461983,10.349552,51772,1.668694
23207:ApriltagsCameraLog(1):,7,-1.182908,-0.922000,-0.922000,-0.922000,-1.228829,1.419017,1.408630,5.483770,5.417597,10.517940,51774,1.689743
23213:ApriltagsCameraLog(1):,8,-1.182908,-1.473000,-1.473000,-1.473000,-1.179376,1.408082,1.415655,5.395256,5.461696,10.369626,51774,1.671203
23235:ApriltagsCameraLog(1):,7,-1.179376,-0.874000,-0.874000,-0.874000,-1.223669,1.419070,1.410700,5.484991,5.417392,10.517940,51776,1.689743
23240:ApriltagsCameraLog(1):,8,-1.179376,-1.486000,-1.486000,-1.486000,-1.166925,1.408175,1.416397,5.394928,5.462443,10.369626,51776,1.671203
23251:ApriltagsCameraLog(1):,7,-1.166925,-1.013000,-1.013000,-1.013000,-1.217627,1.416373,1.411019,5.481501,5.417420,10.497812,51777,1.687226
23255:ApriltagsCameraLog(1):,8,-1.166925,-1.480000,-1.480000,-1.480000,-1.184001,1.408132,1.414654,5.395079,5.460135,10.369626,51777,1.671203
23266:ApriltagsCameraLog(1):,7,-1.184001,-1.017000,-1.017000,-1.017000,-1.230972,1.416369,1.410398,5.481399,5.416755,10.497812,51779,1.687226
23271:ApriltagsCameraLog(1):,8,-1.184001,-1.470000,-1.470000,-1.470000,-1.195852,1.408060,1.414448,5.395332,5.459845,10.369626,51779,1.671203
23280:ApriltagsCameraLog(1):,7,-1.195852,-0.979000,-0.979000,-0.979000,-1.239290,1.416412,1.410274,5.482364,5.416828,10.497812,51781,1.687226
23288:ApriltagsCameraLog(1):,8,-1.195852,-1.483000,-1.483000,-1.483000,-1.196757,1.408154,1.414451,5.395004,5.460510,10.369626,51781,1.671203
23300:ApriltagsCameraLog(1):,7,-1.196757,-1.035000,-1.035000,-1.035000,-1.242150,1.416348,1.410343,5.480942,5.416831,10.497812,51785,1.687226
23311:ApriltagsCameraLog(1):,8,-1.196757,-1.482000,-1.482000,-1.482000,-1.208121,1.408147,1.414413,5.395029,5.459565,10.369626,51785,1.671203
23326:ApriltagsCameraLog(1):,7,-1.208121,-1.014000,-1.014000,-1.014000,-1.251516,1.416372,1.410320,5.481475,5.416533,10.497812,51787,1.687226
23331:ApriltagsCameraLog(1):,8,-1.208121,-1.495000,-1.495000,-1.495000,-1.212627,1.408240,1.414432,5.394701,5.459821,10.369626,51787,1.671203
23337:ApriltagsCameraLog(1):,7,-1.212627,-1.025000,-1.025000,-1.025000,-1.257395,1.416359,1.410392,5.481196,5.416399,10.497812,51789,1.687226
23341:ApriltagsCameraLog(1):,8,-1.212627,-1.480000,-1.480000,-1.480000,-1.219326,1.408132,1.414446,5.395079,5.459590,10.369626,51789,1.671203
23368:ApriltagsCameraLog(1):,7,-1.219326,-1.034000,-1.034000,-1.034000,-1.260585,1.416349,1.410317,5.480968,5.416575,10.497812,51791,1.687226
23372:ApriltagsCameraLog(1):,8,-1.219326,-1.498000,-1.498000,-1.498000,-1.223886,1.408262,1.414410,5.394625,5.459497,10.369626,51791,1.671203
23385:ApriltagsCameraLog(1):,7,-1.223886,-1.042000,-1.042000,-1.042000,-1.267762,1.416340,1.410397,5.480764,5.416241,10.497812,51793,1.687226
23391:ApriltagsCameraLog(1):,8,-1.223886,-1.488000,-1.488000,-1.488000,-1.231634,1.408190,1.414430,5.394877,5.459250,10.369626,51793,1.671203
23411:ApriltagsCameraLog(1):,7,-1.231634,-1.057000,-1.057000,-1.057000,-1.273085,1.416322,1.410350,5.480384,5.416327,10.497812,51795,1.687226
23415:ApriltagsCameraLog(1):,8,-1.231634,-1.489000,-1.489000,-1.489000,-1.238505,1.405658,1.414399,5.394918,5.459025,10.349552,51795,1.668694
