1775208:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
1775280:ApriltagsCameraLog(1):,7,-1.204723,-0.928000,-0.928000,-0.928000,-1.252463,1.416470,1.410345,5.483658,5.416891,10.497812,46225,1.687226
1775283:ApriltagsCameraLog(1):,8,-1.204723,-1.455000,-1.455000,-1.455000,-1.200980,1.407952,1.414533,5.395710,5.461393,10.369626,46225,1.671203
1775311:ApriltagsCameraLog(1):,7,-1.200980,-0.974000,-0.974000,-0.974000,-1.239749,1.416418,1.410228,5.482491,5.417596,10.497812,46227,1.687226
1775316:ApriltagsCameraLog(1):,8,-1.200980,-1.474000,-1.474000,-1.474000,-1.197208,1.408089,1.414439,5.395231,5.460851,10.369626,46227,1.671203
1775332:ApriltagsCameraLog(1):,7,-1.197208,-0.936000,-0.936000,-0.936000,-1.241948,1.416461,1.410294,5.483455,5.417096,10.497812,46229,1.687226
1775336:ApriltagsCameraLog(1):,8,-1.197208,-1.461000,-1.461000,-1.461000,-1.192958,1.407995,1.414505,5.395559,5.461326,10.369626,46229,1.671203
1775351:ApriltagsCameraLog(1):,7,-1.192958,-0.965000,-0.965000,-0.965000,-1.236267,1.416428,1.410251,5.482719,5.417473,10.497812,46231,1.687226
1775353:ApriltagsCameraLog(1):,8,-1.192958,-1.454000,-1.454000,-1.454000,-1.192812,1.407945,1.414456,5.395736,5.460962,10.369626,46231,1.671203
