60165:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
60178:ApriltagsCameraLog(1):,,,,,,15.166550,,4.259634,,4.714582,,,
60197:ApriltagsCameraLog(1):,,,,,,14.982529,,4.356880,,4.673166,,,
60218:ApriltagsCameraLog(1):,,,,,,14.823227,,4.416616,,4.646236,,,
60237:ApriltagsCameraLog(1):,,,,,,14.677658,,4.493409,,4.612324,,,
60258:ApriltagsCameraLog(1):,,,,,,14.485398,,4.593055,,4.568849,,,
60277:ApriltagsCameraLog(1):,,,,,,14.320603,,4.672780,,4.536391,,,
60298:ApriltagsCameraLog(1):,,,,,,14.172287,,4.752692,,4.503591,,,
60317:ApriltagsCameraLog(1):,,,,,,14.054184,,4.814640,,4.477971,,,
60338:ApriltagsCameraLog(1):,13,14.320603,12.475000,14.320603,14.320603,13.936081,4.747772,4.897584,5.142482,4.446190,56.171521,5968,6.302465
60358:ApriltagsCameraLog(1):,13,13.936081,22.489000,13.936081,13.936081,13.850964,4.908080,4.980644,5.074740,4.435742,85.515049,5970,6.136563
60377:ApriltagsCameraLog(1):,,,,,,13.790249,,5.086833,,4.407941,,,
60398:ApriltagsCameraLog(1):,,,,,,13.779263,,5.168039,,4.379251,,,
60418:ApriltagsCameraLog(1):,8,13.790249,14.460000,13.790249,13.790249,13.889126,4.768111,5.248712,4.474788,4.350862,40.617424,5978,5.133479
60438:ApriltagsCameraLog(1):,8,13.889126,12.341000,13.889126,13.889126,14.128092,4.849632,5.297359,4.463778,4.330938,44.722940,5979,5.215930
60440:ApriltagsCameraLog(1):,13,13.889126,12.601000,13.889126,13.889126,14.128435,5.210987,5.283662,4.937447,4.334723,49.176918,5974,5.820647
60458:ApriltagsCameraLog(1):,8,14.128435,12.906000,14.128435,14.128435,14.493831,4.911577,5.382083,4.444251,4.323859,44.039843,5980,5.280335
60479:ApriltagsCameraLog(1):,,,,,,15.109875,,5.485525,,4.287979,,,
60498:ApriltagsCameraLog(1):,8,14.493831,15.322000,14.493831,14.493831,15.975048,5.054982,5.529792,4.370368,4.273609,43.815682,5982,5.433067
60517:ApriltagsCameraLog(1):,,,,,,17.045413,,5.596010,,4.251506,,,
60537:ApriltagsCameraLog(1):,,,,,,18.426943,,5.689954,,4.229641,,,
60557:ApriltagsCameraLog(1):,,,,,,20.176516,,5.768233,,4.213962,,,
60577:ApriltagsCameraLog(1):,,,,,,22.219973,,5.833904,,4.203204,,,
60598:ApriltagsCameraLog(1):,,,,,,24.560061,,5.918749,,4.182282,,,
60617:ApriltagsCameraLog(1):,,,,,,27.188540,,5.993048,,4.167111,,,
60638:ApriltagsCameraLog(1):,,,,,,30.237246,,6.065577,,4.155405,,,
60659:ApriltagsCameraLog(1):,,,,,,33.596316,,6.155355,,4.133146,,,
60678:ApriltagsCameraLog(1):,,,,,,37.210818,,6.218370,,4.123818,,,
60698:ApriltagsCameraLog(1):,,,,,,41.149416,,6.269592,,4.124507,,,
60718:ApriltagsCameraLog(1):,,,,,,45.291262,,6.348158,,4.124611,,,
60737:ApriltagsCameraLog(1):,,,,,,49.477053,,6.411660,,4.124530,,,
60757:ApriltagsCameraLog(1):,,,,,,53.415652,,6.483539,,4.131039,,,
60778:ApriltagsCameraLog(1):,,,,,,57.299319,,6.554562,,4.142119,,,
60797:ApriltagsCameraLog(1):,,,,,,61.784487,,6.620495,,4.132515,,,
60818:ApriltagsCameraLog(1):,,,,,,66.549807,,6.697701,,4.119968,,,
60838:ApriltagsCameraLog(1):,,,,,,71.246462,,6.785202,,4.108300,,,
60857:ApriltagsCameraLog(1):,,,,,,75.863467,,6.829040,,4.120312,,,
60878:ApriltagsCameraLog(1):,,,,,,80.277224,,6.898023,,4.116504,,,
60898:ApriltagsCameraLog(1):,,,,,,84.561892,,6.967258,,4.117890,,,
60917:ApriltagsCameraLog(1):,,,,,,88.646060,,7.021201,,4.127950,,,
60938:ApriltagsCameraLog(1):,,,,,,92.513247,,7.113953,,4.122741,,,
60958:ApriltagsCameraLog(1):,,,,,,96.193667,,7.190299,,4.124432,,,
60978:ApriltagsCameraLog(1):,,,,,,99.508791,,7.267309,,4.130740,,,
60998:ApriltagsCameraLog(1):,,,,,,102.584963,,7.339132,,4.118177,,,
61018:ApriltagsCameraLog(1):,,,,,,105.460635,,7.396085,,4.119240,,,
61038:ApriltagsCameraLog(1):,,,,,,108.267642,,7.489611,,4.104510,,,
61058:ApriltagsCameraLog(1):,,,,,,110.876894,,7.564002,,4.102369,,,
61078:ApriltagsCameraLog(1):,,,,,,113.137332,,7.641995,,4.086617,,,
61098:ApriltagsCameraLog(1):,,,,,,115.084658,,7.724336,,4.074265,,,
61118:ApriltagsCameraLog(1):,,,,,,116.663943,,7.807020,,4.064590,,,
61138:ApriltagsCameraLog(1):,,,,,,117.996035,,7.870394,,4.047262,,,
61158:ApriltagsCameraLog(1):,,,,,,119.086428,,7.954565,,4.025826,,,
61177:ApriltagsCameraLog(1):,,,,,,119.981814,,8.037072,,4.006425,,,
61198:ApriltagsCameraLog(1):,,,,,,120.728884,,8.155777,,3.958545,,,
61218:ApriltagsCameraLog(1):,,,,,,121.335879,,8.218506,,3.937517,,,
61239:ApriltagsCameraLog(1):,,,,,,121.838503,,8.321766,,3.899968,,,
61258:ApriltagsCameraLog(1):,,,,,,122.299929,,8.381956,,3.880853,,,
61278:ApriltagsCameraLog(1):,,,,,,122.733889,,8.442430,,3.856345,,,
61298:ApriltagsCameraLog(1):,,,,,,123.211794,,8.547199,,3.814005,,,
61318:ApriltagsCameraLog(1):,,,,,,123.703433,,8.629642,,3.781774,,,
61338:ApriltagsCameraLog(1):,,,,,,124.211550,,8.712944,,3.746805,,,
61358:ApriltagsCameraLog(1):,,,,,,124.675723,,8.797124,,3.712372,,,
61378:ApriltagsCameraLog(1):,,,,,,125.115176,,8.902290,,3.671022,,,
61397:ApriltagsCameraLog(1):,,,,,,125.524416,,8.945126,,3.652788,,,
61418:ApriltagsCameraLog(1):,,,,,,125.911685,,9.027014,,3.616772,,,
61438:ApriltagsCameraLog(1):,,,,,,126.271487,,9.108878,,3.581454,,,
61457:ApriltagsCameraLog(1):,,,,,,126.639529,,9.193455,,3.545565,,,
61478:ApriltagsCameraLog(1):,,,,,,126.993838,,9.296205,,3.499917,,,
61518:ApriltagsCameraLog(1):,,,,,,127.614565,,9.466427,,3.426002,,,
61538:ApriltagsCameraLog(1):,,,,,,127.938662,,9.529464,,3.397415,,,
61558:ApriltagsCameraLog(1):,,,,,,128.246279,,9.633933,,3.351949,,,
61577:ApriltagsCameraLog(1):,,,,,,128.537417,,9.718796,,3.315188,,,
61597:ApriltagsCameraLog(1):,,,,,,128.809329,,9.782264,,3.286058,,,
61618:ApriltagsCameraLog(1):,,,,,,129.097720,,9.866360,,3.247527,,,
61638:ApriltagsCameraLog(1):,,,,,,129.380618,,9.949815,,3.209777,,,
61658:ApriltagsCameraLog(1):,,,,,,129.586611,,10.035368,,3.171533,,,
61678:ApriltagsCameraLog(1):,,,,,,129.762393,,10.161640,,3.115472,,,
61697:ApriltagsCameraLog(1):,,,,,,129.968386,,10.204823,,3.097220,,,
61718:ApriltagsCameraLog(1):,,,,,,130.116702,,10.291423,,3.059817,,,
61737:ApriltagsCameraLog(1):,,,,,,130.234805,,10.398420,,3.014820,,,
61758:ApriltagsCameraLog(1):,,,,,,130.361147,,10.485067,,2.979127,,,
61778:ApriltagsCameraLog(1):,,,,,,130.523196,,10.573762,,2.942850,,,
61798:ApriltagsCameraLog(1):,,,,,,130.748415,,10.660671,,2.910226,,,
61818:ApriltagsCameraLog(1):,,,,,,130.921450,,10.727844,,2.885240,,,
61838:ApriltagsCameraLog(1):,,,,,,131.113711,,10.839099,,2.844370,,,
61858:ApriltagsCameraLog(1):,,,,,,131.352664,,10.927196,,2.812346,,,
61878:ApriltagsCameraLog(1):,,,,,,131.580630,,11.017235,,2.780356,,,
61898:ApriltagsCameraLog(1):,1,131.113711,125.883000,131.113711,131.113711,131.841555,10.347238,11.084025,2.760275,2.756974,61.672096,6051,5.436492
61918:ApriltagsCameraLog(1):,1,131.841555,126.044000,131.841555,131.841555,132.077558,10.373022,11.156409,2.693440,2.724103,63.280179,6052,5.382118
61938:ApriltagsCameraLog(1):,,,,,,132.304139,,11.230083,,2.689610,,,
61958:ApriltagsCameraLog(1):,1,132.077558,125.839000,132.077558,132.077558,132.556825,10.537299,11.342031,2.681986,2.651601,63.188270,6054,5.239061
61978:ApriltagsCameraLog(1):,,,,,,132.785346,,11.414711,,2.619963,,,
