472547:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
472564:ApriltagsCameraLog(1):,,,,,,128.222169,,14.876771,,1.129643,,,
472584:ApriltagsCameraLog(1):,,,,,,128.117799,,14.877800,,1.125639,,,
472603:ApriltagsCameraLog(1):,,,,,,128.018922,,14.878692,,1.122221,,,
472623:ApriltagsCameraLog(1):,,,,,,127.944764,,14.878837,,1.119516,,,
472643:ApriltagsCameraLog(1):,,,,,,127.881593,,14.878973,,1.117414,,,
472663:ApriltagsCameraLog(1):,,,,,,127.854127,,14.878984,,1.114995,,,
472685:ApriltagsCameraLog(1):,,,,,,127.840394,,14.878993,,1.112878,,,
472703:ApriltagsCameraLog(1):,,,,,,127.870606,,14.878994,,1.112877,,,
472723:ApriltagsCameraLog(1):,,,,,,127.881593,,14.878972,,1.115901,,,
472744:ApriltagsCameraLog(1):,,,,,,127.895326,,14.878670,,1.122834,,,
472763:ApriltagsCameraLog(1):,,,,,,127.832154,,14.877626,,1.134518,,,
472783:ApriltagsCameraLog(1):,,,,,,127.768983,,14.876024,,1.151891,,,
472803:ApriltagsCameraLog(1):,,,,,,127.703065,,14.874064,,1.173161,,,
472823:ApriltagsCameraLog(1):,,,,,,127.587709,,14.867622,,1.195659,,,
472844:ApriltagsCameraLog(1):,,,,,,127.458619,,14.860686,,1.221385,,,
472864:ApriltagsCameraLog(1):,,,,,,127.431153,,14.843662,,1.252226,,,
472884:ApriltagsCameraLog(1):,,,,,,127.398194,,14.824982,,1.286701,,,
472903:ApriltagsCameraLog(1):,,,,,,127.329530,,14.807896,,1.321022,,,
472923:ApriltagsCameraLog(1):,,,,,,126.931275,,14.789275,,1.356843,,,
472943:ApriltagsCameraLog(1):,,,,,,126.799440,,14.759552,,1.394282,,,
472963:ApriltagsCameraLog(1):,,,,,,126.392945,,14.725226,,1.429197,,,
472984:ApriltagsCameraLog(1):,,,,,,126.170472,,14.690513,,1.464999,,,
473003:ApriltagsCameraLog(1):,,,,,,125.958985,,14.651939,,1.505059,,,
473024:ApriltagsCameraLog(1):,,,,,,125.720033,,14.612624,,1.545249,,,
473045:ApriltagsCameraLog(1):,11,126.170472,119.377000,126.170472,119.377000,125.475587,14.691936,14.571989,1.600816,1.587107,41.315557,59982,3.450269
473063:ApriltagsCameraLog(1):,,,,,,125.336762,,14.533352,,1.632548,,,
473085:ApriltagsCameraLog(1):,,,,,,125.040131,,14.490311,,1.676702,,,
473104:ApriltagsCameraLog(1):,,,,,,124.952240,,14.446145,,1.722294,,,
473124:ApriltagsCameraLog(1):,,,,,,124.729767,,14.402734,,1.767354,,,
473143:ApriltagsCameraLog(1):,,,,,,124.647370,,14.356906,,1.813844,,,
473163:ApriltagsCameraLog(1):,,,,,,124.515534,,14.308286,,1.862248,,,
473184:ApriltagsCameraLog(1):,1,124.952240,111.021000,124.952240,111.021000,124.320526,14.457252,14.260648,1.441506,1.909921,25.137021,59993,1.687982
473186:ApriltagsCameraLog(1):,2,124.952240,149.582000,124.952240,149.582000,124.211437,14.558074,14.265865,1.454503,1.889055,41.921493,59993,1.888203
473204:ApriltagsCameraLog(1):,,,,,,124.178367,,14.219154,,1.925418,,,
473224:ApriltagsCameraLog(1):,1,124.211437,110.757000,124.211437,110.757000,124.101463,14.403146,14.167103,1.524818,1.974998,26.378068,59995,1.780814
473225:ApriltagsCameraLog(1):,2,124.211437,149.463000,124.211437,149.463000,123.997665,14.495398,14.175090,1.549504,1.956112,45.517246,59995,1.989015
473244:ApriltagsCameraLog(1):,1,123.997665,110.174000,123.997665,110.174000,123.865403,14.319237,14.126727,1.595265,1.994332,28.519389,59997,1.871379
473246:ApriltagsCameraLog(1):,2,123.997665,149.157000,123.997665,149.157000,123.767260,14.416335,14.132898,1.613835,1.977853,48.223994,59997,2.089480
473263:ApriltagsCameraLog(1):,,,,,,123.645246,,14.083191,,2.013947,,,
473284:ApriltagsCameraLog(1):,1,123.767260,110.156000,123.767260,110.156000,123.420026,14.184796,14.026415,1.720727,2.064038,31.305092,60000,2.032318
473285:ApriltagsCameraLog(1):,2,123.767260,148.550000,123.767260,148.550000,123.333641,14.283686,14.033137,1.728541,2.049695,52.525273,60000,2.262620
473304:ApriltagsCameraLog(1):,,,,,,123.189036,,13.980656,,2.089681,,,
473344:ApriltagsCameraLog(1):,1,123.333641,110.632000,123.333641,110.632000,122.604014,14.136585,13.867821,1.771641,2.185847,31.246966,60001,2.095523
473352:ApriltagsCameraLog(1):,2,123.333641,147.992000,123.333641,147.992000,122.521883,14.225819,13.873714,1.782056,2.172537,54.442273,60001,2.338533
473384:ApriltagsCameraLog(1):,1,122.521883,110.276000,122.521883,110.276000,121.996426,14.119044,13.753335,1.813585,2.254029,31.388990,60002,2.138753
473386:ApriltagsCameraLog(1):,2,122.521883,148.035000,122.521883,148.035000,121.913972,14.200374,13.761241,1.844352,2.241637,57.286353,60002,2.391380
473403:ApriltagsCameraLog(1):,,,,,,121.695447,,13.704645,,2.278985,,,
473424:ApriltagsCameraLog(1):,1,121.913972,108.977000,121.913972,108.977000,121.390576,13.964288,13.639561,1.911829,2.323483,35.056750,60005,2.285494
473426:ApriltagsCameraLog(1):,2,121.913972,147.605000,121.913972,147.605000,121.314837,14.052210,13.648544,1.939375,2.310351,62.504175,60005,2.564072
473443:ApriltagsCameraLog(1):,,,,,,121.074350,,13.588063,,2.346600,,,
473464:ApriltagsCameraLog(1):,1,121.314837,109.001000,121.314837,109.001000,120.725534,13.863230,13.522659,1.991469,2.388426,36.098848,60007,2.397223
473466:ApriltagsCameraLog(1):,2,121.314837,147.056000,121.314837,147.056000,120.654890,13.948013,13.530400,2.021449,2.376773,66.294917,60007,2.693577
473483:ApriltagsCameraLog(1):,,,,,,120.384929,,13.468091,,2.412414,,,
473504:ApriltagsCameraLog(1):,1,120.654890,107.872000,120.654890,107.872000,119.983928,13.752380,13.400475,2.087333,2.456935,39.257863,60009,2.528911
473524:ApriltagsCameraLog(1):,1,119.983928,108.039000,119.983928,108.039000,119.710474,13.593408,13.341988,2.233277,2.491329,41.313678,60011,2.728259
473544:ApriltagsCameraLog(1):,1,119.710474,107.593000,119.710474,107.593000,119.013363,13.577931,13.276382,2.186945,2.525251,41.023077,60012,2.693477
473564:ApriltagsCameraLog(1):,1,119.013363,105.622000,119.013363,105.622000,118.499705,13.512840,13.207461,2.240086,2.551284,44.792409,60013,2.768640
473583:ApriltagsCameraLog(1):,,,,,,117.907020,,13.140938,,2.578287,,,
473604:ApriltagsCameraLog(1):,1,118.499705,133.284000,118.499705,133.284000,117.354957,13.359896,13.069329,2.329700,2.613689,50.463582,60015,2.920139
473623:ApriltagsCameraLog(1):,,,,,,116.918288,,12.994566,,2.634366,,,
473643:ApriltagsCameraLog(1):,,,,,,116.651869,,12.918830,,2.660762,,,
473663:ApriltagsCameraLog(1):,,,,,,116.102553,,12.840239,,2.676979,,,
473685:ApriltagsCameraLog(1):,1,117.354957,104.234000,117.354957,104.234000,115.347243,13.173416,12.761281,2.375249,2.694369,49.522126,60018,3.052340
473705:ApriltagsCameraLog(1):,,,,,,114.754748,,12.688394,,2.706125,,,
473726:ApriltagsCameraLog(1):,1,115.347243,104.090000,115.347243,104.090000,114.252123,13.082581,12.609787,2.421340,2.725038,46.890835,60020,3.132345
473744:ApriltagsCameraLog(1):,,,,,,113.700862,,12.539345,,2.730896,,,
473763:ApriltagsCameraLog(1):,1,114.252123,119.641000,114.252123,119.641000,113.200984,12.829936,12.456026,2.508788,2.737701,36.556239,60023,3.344372
473784:ApriltagsCameraLog(1):,1,113.200984,102.068000,113.200984,102.068000,112.751040,12.806301,12.382041,2.478863,2.734512,49.953677,60024,3.329722
473804:ApriltagsCameraLog(1):,1,112.751040,101.984000,112.751040,101.984000,112.242117,12.743769,12.309159,2.491618,2.736613,49.852846,60025,3.375719
473823:ApriltagsCameraLog(1):,,,,,,111.757080,,12.235543,,2.736256,,,
473844:ApriltagsCameraLog(1):,1,112.242117,101.623000,112.242117,101.623000,111.345093,12.671151,12.151753,2.491661,2.742447,50.199120,60026,3.418239
473863:ApriltagsCameraLog(1):,,,,,,111.099989,,12.077531,,2.739926,,,
