495267:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
495284:ApriltagsCameraLog(1):,7,9.844915,9.042000,9.844915,9.042000,9.663046,3.057827,3.304825,6.380945,6.099549,26.445370,61098,3.434981
495286:ApriltagsCameraLog(1):,8,9.844915,10.606000,9.844915,10.606000,9.655865,3.042799,3.295446,6.377761,6.108083,27.524699,61098,3.572250
495304:ApriltagsCameraLog(1):,,,,,,9.627339,,3.319548,,6.062065,,,
495324:ApriltagsCameraLog(1):,7,9.655865,9.326000,9.655865,9.326000,9.641072,3.100884,3.353438,6.300291,6.008411,25.510793,61100,3.462019
495326:ApriltagsCameraLog(1):,8,9.655865,10.230000,9.655865,10.230000,9.637512,3.095223,3.344453,6.298432,6.016486,27.235737,61100,3.594618
495344:ApriltagsCameraLog(1):,7,9.637512,8.242000,9.637512,8.242000,9.720443,3.166469,3.368971,6.233091,5.968041,28.635826,61102,3.516130
495346:ApriltagsCameraLog(1):,8,9.637512,9.003000,9.637512,9.003000,9.710722,3.172659,3.361363,6.238368,5.976130,27.859762,61102,3.649687
495364:ApriltagsCameraLog(1):,7,9.710722,9.970000,9.710722,9.970000,9.796863,3.188752,3.389035,6.192187,5.925685,25.916598,61103,3.532703
495365:ApriltagsCameraLog(1):,8,9.710722,10.517000,9.710722,10.517000,9.799551,3.177117,3.381196,6.191969,5.934241,28.232268,61103,3.640725
495384:ApriltagsCameraLog(1):,7,9.799551,16.694000,9.799551,16.694000,9.943178,3.326640,3.408523,6.154161,5.882830,44.465662,61104,3.664961
495386:ApriltagsCameraLog(1):,8,9.799551,9.588000,9.799551,9.588000,9.974587,3.195625,3.409290,6.138611,5.888459,26.705412,61104,3.644020
495404:ApriltagsCameraLog(1):,7,9.974587,9.091000,9.974587,9.091000,10.179668,3.231005,3.436803,6.096367,5.834953,27.766248,61105,3.564005
495406:ApriltagsCameraLog(1):,8,9.974587,10.208000,9.974587,10.208000,10.174565,3.226774,3.428934,6.097849,5.842883,26.926009,61105,3.663982
495425:ApriltagsCameraLog(1):,,,,,,10.372584,,3.457145,,5.789411,,,
495444:ApriltagsCameraLog(1):,7,10.174565,10.345000,10.174565,10.345000,10.564845,3.283686,3.493943,6.047900,5.727568,26.339607,61106,3.612276
495445:ApriltagsCameraLog(1):,8,10.174565,11.186000,10.174565,11.186000,10.568176,3.264528,3.488279,6.049620,5.734902,29.195386,61106,3.689212
495464:ApriltagsCameraLog(1):,,,,,,10.777384,,3.521354,,5.678703,,,
495484:ApriltagsCameraLog(1):,7,10.568176,11.339000,10.568176,11.339000,10.966898,3.348875,3.561093,5.951751,5.615498,28.400396,61108,3.670987
495485:ApriltagsCameraLog(1):,8,10.568176,12.490000,10.568176,12.490000,10.974156,3.330818,3.556136,5.954258,5.623427,32.029965,61108,3.733333
495504:ApriltagsCameraLog(1):,7,10.974156,10.241000,10.974156,10.241000,11.185449,3.442266,3.590910,5.839182,5.567183,29.064896,61110,3.759943
495506:ApriltagsCameraLog(1):,8,10.974156,12.104000,10.974156,12.104000,11.182257,3.276604,3.587431,5.821466,5.574341,29.205729,61110,3.655115
495525:ApriltagsCameraLog(1):,7,11.182257,11.880000,11.182257,11.880000,11.331850,3.441070,3.614087,5.800015,5.517838,28.954309,61111,3.758226
495527:ApriltagsCameraLog(1):,8,11.182257,12.947000,11.182257,12.947000,11.338643,3.414930,3.609708,5.799311,5.525521,32.122548,61111,3.788010
495544:ApriltagsCameraLog(1):,7,11.338643,12.130000,11.338643,12.130000,11.447460,3.458846,3.649086,5.717364,5.471927,29.355674,61112,3.775369
495546:ApriltagsCameraLog(1):,8,11.338643,12.573000,11.338643,12.573000,11.454346,3.451588,3.643848,5.718092,5.477632,30.886458,61112,3.811607
495564:ApriltagsCameraLog(1):,7,11.454346,9.682000,11.454346,9.682000,11.573563,3.533846,3.688803,5.672311,5.424521,32.735166,61113,3.850854
495565:ApriltagsCameraLog(1):,8,11.454346,5.202000,11.454346,5.202000,11.563813,3.344158,3.686601,5.659615,5.429715,43.195198,61113,3.697228
495584:ApriltagsCameraLog(1):,,,,,,11.560530,,3.726174,,5.374895,,,
495626:ApriltagsCameraLog(1):,7,11.563813,11.253000,11.563813,11.253000,11.392989,3.559283,3.836481,5.616982,5.269261,28.890842,61114,3.877493
495634:ApriltagsCameraLog(1):,8,11.563813,-2.698000,11.563813,-2.698000,11.392078,3.525878,3.832599,5.620559,5.274800,67.886721,61114,3.872612
495664:ApriltagsCameraLog(1):,7,11.392078,12.447000,11.392078,12.447000,11.125492,3.660837,3.945422,5.437476,5.176063,31.942000,61117,3.986740
