516907:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
516925:ApriltagsCameraLog(1):,7,1.677373,2.998000,1.677373,2.998000,1.589318,4.239341,4.554154,4.739911,4.609240,38.598669,62181,4.636984
516928:ApriltagsCameraLog(1):,8,1.677373,3.200000,1.677373,3.200000,1.595322,4.232768,4.547199,4.746314,4.610432,38.392065,62181,4.539856
516944:ApriltagsCameraLog(1):,7,1.595322,3.576000,1.595322,3.576000,1.503497,4.319993,4.605633,4.715737,4.568336,41.652168,62182,4.720765
516964:ApriltagsCameraLog(1):,7,1.503497,3.553000,1.503497,3.553000,1.429854,4.367964,4.665906,4.669394,4.524705,42.439752,62183,4.777646
516966:ApriltagsCameraLog(1):,13,1.429854,1.874000,1.429854,1.429854,1.438743,4.841815,4.660036,5.264606,4.526362,49.333708,62178,6.279469
516984:ApriltagsCameraLog(1):,13,1.438743,14.881000,1.438743,1.438743,1.360977,4.876176,4.737778,5.203505,4.505334,109.938020,62179,6.237171
517004:ApriltagsCameraLog(1):,7,1.360977,6.851000,1.360977,6.851000,1.259178,4.525071,4.809471,4.583460,4.469560,56.693976,62185,4.950040
517006:ApriltagsCameraLog(1):,13,1.259178,16.515000,1.259178,1.259178,1.278048,4.951701,4.805804,5.181775,4.469978,116.890152,62180,6.160307
517024:ApriltagsCameraLog(1):,7,1.278048,4.316000,1.278048,4.316000,1.178799,4.537217,4.876406,4.539049,4.432741,47.951596,62186,4.972309
517026:ApriltagsCameraLog(1):,8,1.278048,3.579000,1.278048,3.579000,1.190853,4.503985,4.869455,4.552422,4.432630,43.843873,62186,4.830333
517045:ApriltagsCameraLog(1):,7,1.190853,2.297000,1.190853,2.297000,1.123726,4.553611,4.925403,4.524838,4.386207,41.017014,62187,4.991477
517047:ApriltagsCameraLog(1):,8,1.190853,3.160000,1.190853,3.160000,1.128344,4.557023,4.915812,4.528842,4.387361,43.192198,62187,4.885785
517049:ApriltagsCameraLog(1):,13,1.128344,6.358000,1.128344,1.128344,1.136687,5.042619,4.907253,5.091127,4.388656,69.260334,62182,6.059660
517064:ApriltagsCameraLog(1):,7,1.136687,24.391000,1.136687,1.136687,1.040012,4.711400,4.981377,4.457595,4.356310,127.321711,62188,5.160910
517066:ApriltagsCameraLog(1):,8,1.136687,4.396000,1.136687,4.396000,1.039822,4.623425,4.979878,4.485176,4.356306,48.608056,62188,4.957445
517086:ApriltagsCameraLog(1):,7,1.039822,3.219000,1.039822,1.039822,0.887889,4.702485,5.037731,4.418954,4.308632,46.640602,62189,5.161920
517089:ApriltagsCameraLog(1):,8,1.039822,1.447000,1.039822,1.039822,0.887298,4.666580,5.030537,4.432367,4.308421,38.569855,62189,5.007603
517104:ApriltagsCameraLog(1):,7,0.887298,0.768000,0.887298,0.887298,0.831656,4.742874,5.086835,4.391769,4.259611,39.122272,62190,5.207632
517106:ApriltagsCameraLog(1):,8,0.887298,0.905000,0.887298,0.887298,0.830564,4.718746,5.078489,4.400354,4.260104,37.575405,62190,5.063626
517108:ApriltagsCameraLog(1):,13,0.830564,16.086000,0.830564,0.830564,0.829434,5.271251,5.068973,4.956261,4.260911,110.001555,62185,5.819449
517124:ApriltagsCameraLog(1):,7,0.829434,1.766000,0.829434,0.829434,0.691699,4.808472,5.141356,4.337102,4.221958,42.961005,62191,5.285248
517146:ApriltagsCameraLog(1):,7,0.691699,1.551000,0.691699,0.691699,0.430139,4.828743,5.205119,4.297793,4.178653,42.916922,62192,5.315111
517149:ApriltagsCameraLog(1):,8,0.691699,2.102000,0.691699,0.691699,0.429391,4.844764,5.195995,4.299297,4.178846,44.079759,62192,5.203943
517151:ApriltagsCameraLog(1):,13,0.429391,2.892000,0.429391,0.429391,0.428667,5.334129,5.188163,4.878936,4.179093,53.606949,62187,5.751779
517164:ApriltagsCameraLog(1):,7,0.428667,1.629000,0.428667,0.428667,0.328301,4.904554,5.269446,4.232893,4.157215,45.073547,62193,5.405380
517166:ApriltagsCameraLog(1):,13,0.328301,4.730000,0.328301,0.328301,0.326821,5.376405,5.261705,4.843833,4.155615,61.435141,62188,5.707283
517184:ApriltagsCameraLog(1):,7,0.326821,3.029000,0.326821,0.326821,0.193689,4.988842,5.342634,4.176343,4.129648,52.099797,62194,5.502053
517186:ApriltagsCameraLog(1):,8,0.326821,2.752000,0.326821,0.326821,0.192772,4.960125,5.335463,4.192698,4.125543,49.308509,62194,5.335543
517206:ApriltagsCameraLog(1):,,,,,,-0.041653,,5.438826,,4.074941,,,
517224:ApriltagsCameraLog(1):,13,0.192772,7.559000,0.192772,0.192772,-0.368496,5.566836,5.474620,4.647468,4.052106,71.280506,62191,5.505684
517246:ApriltagsCameraLog(1):,,,,,,-0.588276,,5.556884,,4.028335,,,
517265:ApriltagsCameraLog(1):,13,-0.368496,2.829000,-0.368496,-0.368496,-0.698139,5.680821,5.635858,4.575121,3.999450,52.966871,62193,5.391754
517284:ApriltagsCameraLog(1):,,,,,,-0.972920,,5.719414,,3.989254,,,
517304:ApriltagsCameraLog(1):,,,,,,-1.187153,,5.798371,,3.959449,,,
517324:ApriltagsCameraLog(1):,,,,,,-1.354695,,5.875634,,3.930254,,,
517343:ApriltagsCameraLog(1):,,,,,,-1.604634,,5.953519,,3.905806,,,
517364:ApriltagsCameraLog(1):,,,,,,-1.758442,,6.034592,,3.883685,,,
517385:ApriltagsCameraLog(1):,,,,,,-1.849080,,6.114445,,3.861687,,,
517403:ApriltagsCameraLog(1):,,,,,,-1.832600,,6.193414,,3.839903,,,
517426:ApriltagsCameraLog(1):,,,,,,-1.692524,,6.272226,,3.815154,,,
517444:ApriltagsCameraLog(1):,,,,,,-1.431599,,6.349690,,3.791134,,,
