70791:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
70798:ApriltagsCameraLog(1):,1,136.492198,132.928000,136.492198,132.928000,136.736004,13.947026,14.048595,1.847413,1.784708,20.570463,6496,2.270658
70801:ApriltagsCameraLog(1):,2,136.492198,133.957000,136.492198,133.957000,136.704539,14.155321,14.053574,1.861796,1.786208,21.345059,6496,2.503512
70806:ApriltagsCameraLog(1):,11,136.704539,138.357000,136.704539,138.357000,136.684051,13.766030,14.075094,1.788490,1.789014,20.068181,6492,2.527784
70818:ApriltagsCameraLog(1):,1,136.684051,149.134000,136.684051,149.134000,136.828295,13.983192,14.110233,1.884937,1.769544,34.383884,6497,2.289475
70820:ApriltagsCameraLog(1):,2,136.684051,135.230000,136.684051,135.230000,136.902287,14.207340,14.111885,1.854834,1.773314,19.084429,6497,2.457716
70823:ApriltagsCameraLog(1):,11,136.902287,137.982000,136.902287,137.982000,136.890014,13.832435,14.134001,1.780738,1.776762,19.572689,6493,2.583167
70838:ApriltagsCameraLog(1):,2,136.890014,134.332000,136.890014,134.332000,137.022785,14.269884,14.177255,1.848114,1.754628,20.382331,6498,2.403817
70846:ApriltagsCameraLog(1):,11,137.022785,138.328000,137.022785,138.328000,137.000628,13.871296,14.198331,1.766256,1.759349,20.321751,6494,2.621944
70859:ApriltagsCameraLog(1):,2,137.000628,134.589000,137.000628,134.589000,137.191701,14.327579,14.235705,1.830329,1.739073,19.582686,6499,2.347212
70861:ApriltagsCameraLog(1):,11,137.191701,138.753000,137.191701,138.753000,137.169359,13.926378,14.257729,1.750586,1.742991,21.263829,6495,2.674031
70879:ApriltagsCameraLog(1):,2,137.169359,134.731000,137.169359,134.731000,137.315943,14.384402,14.260011,1.807355,1.733269,19.041587,6500,2.288595
70881:ApriltagsCameraLog(1):,11,137.315943,138.287000,137.315943,138.287000,137.293164,13.990504,14.282212,1.741218,1.736708,20.668413,6496,2.729879
70900:ApriltagsCameraLog(1):,2,137.293164,135.346000,137.293164,135.346000,137.418334,14.484789,14.296030,1.798585,1.723683,17.481835,6502,2.204078
70918:ApriltagsCameraLog(1):,2,137.418334,135.691000,137.418334,135.691000,137.600713,14.538676,14.346557,1.784656,1.720017,16.687627,6503,2.153711
70920:ApriltagsCameraLog(1):,11,137.293164,139.021000,137.293164,139.021000,137.581503,14.024608,14.371180,1.722014,1.725063,22.459023,6497,2.768773
70938:ApriltagsCameraLog(1):,2,137.581503,135.373000,137.581503,135.373000,137.929069,14.572450,14.321561,1.763638,1.703147,16.992940,6504,2.114867
70940:ApriltagsCameraLog(1):,11,137.581503,138.128000,137.581503,138.128000,137.904731,14.124865,14.350419,1.684638,1.707919,21.049647,6499,2.869862
70958:ApriltagsCameraLog(1):,2,137.904731,135.224000,137.904731,135.224000,138.191185,14.622677,14.324631,1.751965,1.691268,17.193150,6505,2.069811
70960:ApriltagsCameraLog(1):,11,137.904731,139.232000,137.904731,139.232000,138.162347,14.174215,14.357155,1.693725,1.697015,22.904438,6500,2.902577
70978:ApriltagsCameraLog(1):,2,138.162347,136.126000,138.162347,136.126000,138.597775,14.658069,14.324785,1.739936,1.686560,15.992664,6506,2.035872
70979:ApriltagsCameraLog(1):,11,138.162347,138.801000,138.162347,138.801000,138.574779,14.208270,14.362110,1.674752,1.691551,21.829796,6501,2.939915
70998:ApriltagsCameraLog(1):,2,138.574779,136.329000,138.574779,136.329000,139.004156,14.682292,14.318599,1.718275,1.682413,15.968357,6507,2.004986
71000:ApriltagsCameraLog(1):,11,138.574779,138.984000,138.574779,138.984000,138.979149,14.251899,14.357569,1.659007,1.686340,21.712260,6502,2.982335
71018:ApriltagsCameraLog(1):,2,138.979149,136.302000,138.979149,136.302000,139.409267,14.719545,14.313907,1.696302,1.680341,16.113564,6508,1.963839
71019:ApriltagsCameraLog(1):,11,138.979149,140.422000,138.979149,140.422000,139.379961,14.276668,14.356644,1.656538,1.682881,24.046329,6503,3.001785
71038:ApriltagsCameraLog(1):,2,139.379961,137.692000,139.379961,137.692000,139.754267,14.741115,14.311494,1.695384,1.679809,14.710361,6509,1.948239
71039:ApriltagsCameraLog(1):,11,139.379961,140.070000,139.379961,140.070000,139.735032,14.302558,14.359975,1.639841,1.682329,22.709285,6504,3.030426
71058:ApriltagsCameraLog(1):,2,139.735032,137.353000,139.735032,137.353000,140.082328,14.762167,14.311150,1.667014,1.677313,15.256655,6510,1.915201
71060:ApriltagsCameraLog(1):,11,139.735032,141.315000,139.735032,141.315000,140.054547,14.318919,14.360591,1.611783,1.677259,24.856593,6505,3.058146
71078:ApriltagsCameraLog(1):,11,140.054547,141.094000,140.054547,141.094000,140.443570,14.344548,14.311989,1.610284,1.672236,23.873430,6506,3.078194
71105:ApriltagsCameraLog(1):,2,140.443570,137.593000,140.443570,137.593000,140.803448,14.778950,14.314968,1.659226,1.666579,15.677298,6511,1.899961
71108:ApriltagsCameraLog(1):,11,140.803448,141.425000,140.803448,141.425000,140.773968,14.362405,14.364775,1.610706,1.666662,23.057890,6507,3.088574
71118:ApriltagsCameraLog(1):,2,140.773968,138.396000,140.773968,138.396000,141.046741,14.790396,14.365281,1.647368,1.660032,14.950491,6512,1.884789
71120:ApriltagsCameraLog(1):,11,141.046741,141.935000,141.046741,141.935000,141.023910,14.371606,14.412886,1.601325,1.658946,23.738312,6508,3.100219
71138:ApriltagsCameraLog(1):,2,141.023910,138.347000,141.023910,138.347000,141.228877,14.806739,14.409867,1.637990,1.653829,15.132658,6513,1.867148
