443378:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
443434:ApriltagsCameraLog(1):,,,,,,150.249361,,10.753761,,2.428098,,,
443476:ApriltagsCameraLog(1):,1,47.147396,111.520000,47.147396,47.147396,150.219148,21.534390,10.902432,5.362963,2.283058,496.292695,58466,8.716322
443484:ApriltagsCameraLog(1):,13,150.219148,153.544000,150.219148,153.544000,150.180691,8.030272,11.157594,5.521636,2.577187,35.616807,58468,3.716201
443503:ApriltagsCameraLog(1):,13,150.180691,154.828000,150.180691,154.828000,150.237141,8.228536,11.242995,5.352134,2.584040,36.176788,58472,3.462324
443520:ApriltagsCameraLog(1):,13,150.237141,154.209000,150.237141,154.209000,150.301004,8.333760,11.345664,5.238571,2.653243,32.895763,58474,3.318037
443535:ApriltagsCameraLog(1):,13,150.301004,154.487000,150.301004,154.487000,150.397630,8.544700,11.396695,5.017824,2.666868,30.181475,58478,3.034443
443552:ApriltagsCameraLog(1):,13,150.397630,154.698000,150.397630,154.698000,150.460164,8.636323,11.495373,4.925329,2.713665,29.049376,58480,2.914215
443562:ApriltagsCameraLog(1):,13,150.460164,157.736000,150.460164,157.736000,150.510155,8.745773,11.512722,4.813266,2.727071,33.113583,58482,2.770946
443572:ApriltagsCameraLog(1):,13,150.510155,155.062000,150.510155,155.062000,150.571163,8.890589,11.532926,4.696760,2.735939,25.837013,58484,2.594393
443585:ApriltagsCameraLog(1):,13,150.571163,153.446000,150.571163,153.446000,150.636781,8.990021,11.546089,4.602836,2.743077,21.573149,58486,2.469507
443600:ApriltagsCameraLog(1):,1,150.636781,111.520000,150.636781,150.636781,150.655854,9.652030,11.564196,4.251234,2.735271,258.641569,58488,6.957312
443604:ApriltagsCameraLog(1):,13,150.636781,155.422000,150.636781,155.422000,150.658641,9.111891,11.589911,4.476020,2.765048,22.943917,58488,2.314768
443620:ApriltagsCameraLog(1):,1,150.658641,141.473000,150.658641,150.658641,150.434506,9.641731,11.616331,4.280356,2.699494,101.436414,58490,6.983876
443622:ApriltagsCameraLog(1):,13,150.658641,155.187000,150.658641,155.187000,150.440712,9.224961,11.636912,4.370784,2.726447,20.945163,58490,2.177093
443636:ApriltagsCameraLog(1):,1,150.440712,144.060000,150.440712,150.440712,149.947521,9.809263,11.631585,4.155938,2.689280,83.867595,58492,6.774874
443639:ApriltagsCameraLog(1):,13,150.440712,153.965000,150.440712,153.965000,149.953664,9.328114,11.644726,4.264969,2.703607,18.124716,58492,2.050201
443640:ApriltagsCameraLog(1):,7,149.953664,152.704000,149.953664,149.953664,150.020244,8.856981,11.589505,3.850505,2.699991,88.118689,58488,9.013859
443651:ApriltagsCameraLog(1):,1,150.020244,141.467000,150.020244,150.020244,149.705557,9.967941,11.623614,4.066092,2.673484,92.310531,58495,6.594299
443658:ApriltagsCameraLog(1):,13,150.020244,152.581000,150.020244,152.581000,149.708913,9.492151,11.633301,4.108685,2.684540,14.887472,58495,1.856546
443660:ApriltagsCameraLog(1):,7,149.708913,170.621000,149.708913,149.708913,149.763395,8.906783,11.571591,3.658543,2.680174,215.653670,58490,9.095443
443673:ApriltagsCameraLog(1):,7,149.763395,152.090000,149.763395,149.763395,149.003606,9.344754,11.628469,3.315795,2.635419,90.861889,58497,9.589002
443684:ApriltagsCameraLog(1):,1,149.003606,142.007000,149.003606,149.003606,148.775413,10.803956,11.664580,3.325964,2.635569,69.347954,58509,5.475132
443694:ApriltagsCameraLog(1):,1,148.775413,141.580000,148.775413,148.775413,148.500481,10.926058,11.707643,3.243351,2.597681,68.132106,58511,5.327782
443711:ApriltagsCameraLog(1):,1,148.500481,143.335000,148.500481,148.500481,148.153463,11.063678,11.752227,3.097932,2.567218,57.666386,58513,5.128096
443720:ApriltagsCameraLog(1):,,,,,,147.768653,,11.780912,,2.544990,,,
443729:ApriltagsCameraLog(1):,1,148.153463,143.029000,148.153463,143.029000,147.367652,11.348518,11.811507,2.847834,2.520589,52.912785,58518,4.748113
443741:ApriltagsCameraLog(1):,14,147.367652,150.883000,147.367652,147.367652,146.915798,10.511327,11.844700,2.244334,2.508233,54.764920,58514,5.440068
