483348:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
483363:ApriltagsCameraLog(1):,,,,,,137.361156,,9.597635,,3.979658,,,
483384:ApriltagsCameraLog(1):,,,,,,137.234813,,9.540645,,4.049998,,,
483404:ApriltagsCameraLog(1):,,,,,,137.171641,,9.484034,,4.120256,,,
483425:ApriltagsCameraLog(1):,1,137.361156,131.731000,137.361156,137.361156,137.012340,9.993299,9.430442,3.664150,4.191835,73.802210,60506,6.277229
483444:ApriltagsCameraLog(1):,1,137.012340,129.730000,137.012340,137.012340,136.883478,9.910850,9.389781,3.843126,4.252177,84.013090,60507,6.451513
483464:ApriltagsCameraLog(1):,1,136.883478,129.607000,136.883478,136.883478,136.830832,9.877641,9.347298,3.861981,4.318735,84.498546,60508,6.488699
483483:ApriltagsCameraLog(1):,,,,,,136.514483,,9.304562,,4.384107,,,
483504:ApriltagsCameraLog(1):,,,,,,136.292010,,9.252763,,4.457802,,,
483523:ApriltagsCameraLog(1):,,,,,,136.179400,,9.200477,,4.532636,,,
483544:ApriltagsCameraLog(1):,1,136.830832,129.306000,136.830832,136.830832,135.717974,9.736940,9.147068,4.047085,4.606600,88.875597,60511,6.714262
483564:ApriltagsCameraLog(1):,,,,,,135.396980,,9.101940,,4.670431,,,
483584:ApriltagsCameraLog(1):,1,135.717974,136.393000,135.717974,135.717974,134.800971,9.921723,9.048630,4.013476,4.740948,52.700366,60513,6.545988
483603:ApriltagsCameraLog(1):,,,,,,134.065754,,9.022898,,4.792503,,,
483624:ApriltagsCameraLog(1):,,,,,,133.203327,,8.969157,,4.857346,,,
483644:ApriltagsCameraLog(1):,,,,,,132.692463,,8.915671,,4.923556,,,
483664:ApriltagsCameraLog(1):,,,,,,130.931903,,8.862641,,4.988781,,,
483688:ApriltagsCameraLog(1):,,,,,,129.380085,,8.812471,,5.054348,,,
483704:ApriltagsCameraLog(1):,,,,,,128.490192,,8.764686,,5.119439,,,
483724:ApriltagsCameraLog(1):,,,,,,126.652729,,8.719736,,5.183587,,,
483744:ApriltagsCameraLog(1):,,,,,,123.722126,,8.678532,,5.250040,,,
483764:ApriltagsCameraLog(1):,,,,,,122.670185,,8.634826,,5.311947,,,
483783:ApriltagsCameraLog(1):,,,,,,118.687641,,8.594354,,5.374333,,,
483803:ApriltagsCameraLog(1):,,,,,,117.122089,,8.557148,,5.437680,,,
483823:ApriltagsCameraLog(1):,,,,,,113.603717,,8.517806,,5.496939,,,
483843:ApriltagsCameraLog(1):,,,,,,109.695331,,8.481645,,5.558895,,,
483863:ApriltagsCameraLog(1):,,,,,,105.454609,,8.450117,,5.620396,,,
483883:ApriltagsCameraLog(1):,,,,,,101.040851,,8.422295,,5.684976,,,
483903:ApriltagsCameraLog(1):,,,,,,96.514484,,8.399007,,5.750747,,,
483923:ApriltagsCameraLog(1):,,,,,,91.911213,,8.381237,,5.816704,,,
483944:ApriltagsCameraLog(1):,,,,,,87.294208,,8.363052,,5.884149,,,
483964:ApriltagsCameraLog(1):,,,,,,82.696430,,8.340628,,5.944379,,,
483983:ApriltagsCameraLog(1):,,,,,,78.084919,,8.323078,,6.004018,,,
484003:ApriltagsCameraLog(1):,,,,,,73.506366,,8.309339,,6.064722,,,
484025:ApriltagsCameraLog(1):,,,,,,66.656391,,8.288741,,6.122918,,,
484044:ApriltagsCameraLog(1):,,,,,,64.384967,,8.272453,,6.183733,,,
484065:ApriltagsCameraLog(1):,,,,,,57.647602,,8.248663,,6.247444,,,
484083:ApriltagsCameraLog(1):,,,,,,53.195392,,8.229922,,6.310116,,,
484104:ApriltagsCameraLog(1):,,,,,,50.965168,,8.214186,,6.366132,,,
484123:ApriltagsCameraLog(1):,,,,,,46.452533,,8.201158,,6.419731,,,
484144:ApriltagsCameraLog(1):,,,,,,42.187091,,8.194974,,6.470017,,,
484163:ApriltagsCameraLog(1):,,,,,,38.188068,,8.181299,,6.502965,,,
484183:ApriltagsCameraLog(1):,,,,,,34.683429,,8.168855,,6.538441,,,
484203:ApriltagsCameraLog(1):,,,,,,31.755573,,8.153400,,6.588370,,,
484223:ApriltagsCameraLog(1):,,,,,,28.835956,,8.122521,,6.638130,,,
484244:ApriltagsCameraLog(1):,,,,,,24.902851,,8.095401,,6.689969,,,
484263:ApriltagsCameraLog(1):,,,,,,23.831684,,8.056494,,6.736439,,,
484285:ApriltagsCameraLog(1):,,,,,,22.090351,,8.024313,,6.782183,,,
484303:ApriltagsCameraLog(1):,,,,,,20.730793,,7.990636,,6.830367,,,
484323:ApriltagsCameraLog(1):,,,,,,19.681598,,7.953066,,6.882653,,,
484344:ApriltagsCameraLog(1):,7,22.090351,28.603000,22.090351,22.090351,19.135028,7.272556,7.905070,5.926577,6.927115,95.695561,60552,7.619110
484346:ApriltagsCameraLog(1):,14,22.090351,21.241000,22.090351,21.241000,19.136588,7.540700,7.890095,6.071775,6.909336,23.955915,60552,3.135063
484363:ApriltagsCameraLog(1):,,,,,,18.932487,,7.800292,,6.896307,,,
484384:ApriltagsCameraLog(1):,7,19.136588,26.435000,19.136588,19.136588,18.830863,7.288120,7.744170,5.865918,6.937049,100.350795,60554,7.626446
484386:ApriltagsCameraLog(1):,14,19.136588,19.887000,19.136588,19.887000,18.830399,7.496719,7.735093,6.101633,6.920909,23.467859,60554,3.103716
484424:ApriltagsCameraLog(1):,7,18.830399,24.755000,18.830399,18.830399,18.735895,7.168460,7.583641,5.938378,6.929261,90.876681,60555,7.508356
484426:ApriltagsCameraLog(1):,14,18.830399,18.706000,18.830399,18.706000,18.735506,7.437850,7.571525,6.152149,6.912460,21.963766,60555,3.086737
484464:ApriltagsCameraLog(1):,7,18.735506,20.080000,18.735506,18.735506,18.680604,7.145563,7.411182,5.972103,6.922318,64.541359,60556,7.486529
484466:ApriltagsCameraLog(1):,14,18.735506,18.316000,18.735506,18.316000,18.680212,7.391287,7.395237,6.177294,6.898199,22.430326,60556,3.065906
484505:ApriltagsCameraLog(1):,7,18.680212,21.448000,18.680212,18.680212,18.691869,6.995215,7.238010,6.093844,6.908107,71.164170,60559,7.342159
484544:ApriltagsCameraLog(1):,7,18.691869,17.283000,18.691869,18.691869,18.741220,6.893655,7.085359,6.149439,6.942246,62.696286,60561,7.244249
484563:ApriltagsCameraLog(1):,,,,,,18.785234,,7.000485,,6.944387,,,
484584:ApriltagsCameraLog(1):,7,18.741220,20.273000,18.741220,18.741220,18.895097,6.841506,6.926013,6.196902,6.968594,62.923342,60563,7.195645
484604:ApriltagsCameraLog(1):,7,18.895097,18.901000,18.895097,18.895097,19.092997,6.685922,6.842142,6.264745,6.971526,53.401646,60565,7.046268
484624:ApriltagsCameraLog(1):,7,19.092997,18.426000,19.092997,19.092997,19.167621,6.558500,6.758073,6.322678,6.971354,55.895386,60567,6.925038
484644:ApriltagsCameraLog(1):,7,19.167621,18.110000,19.167621,19.167621,19.341007,6.503766,6.671579,6.323352,6.973953,57.462557,60568,6.870809
484664:ApriltagsCameraLog(1):,,,,,,19.511435,,6.585598,,6.977153,,,
484684:ApriltagsCameraLog(1):,7,19.341007,18.367000,19.341007,19.341007,19.703696,6.433061,6.510922,6.346081,6.999706,56.433659,60569,6.803106
484704:ApriltagsCameraLog(1):,7,19.703696,18.788000,19.703696,19.703696,19.926505,6.377128,6.424421,6.393135,7.002745,55.698837,60570,6.753297
484723:ApriltagsCameraLog(1):,,,,,,20.232367,,6.337935,,7.006896,,,
484744:ApriltagsCameraLog(1):,7,19.926505,19.789000,19.926505,19.926505,20.333990,6.306960,6.260791,6.423567,7.028539,51.194433,60571,6.687504
484764:ApriltagsCameraLog(1):,,,,,,20.522031,,6.174359,,7.030082,,,
484785:ApriltagsCameraLog(1):,7,20.333990,19.916000,20.333990,20.333990,20.695066,6.173892,6.094563,6.459648,7.051184,51.553745,60573,6.560664
484804:ApriltagsCameraLog(1):,7,20.695066,21.905000,20.695066,20.695066,20.846888,6.018487,6.010701,6.499306,7.052300,54.143514,60575,6.412448
484824:ApriltagsCameraLog(1):,7,20.846888,20.797000,20.846888,20.846888,20.941180,5.972432,5.926241,6.536833,7.053743,48.217295,60576,6.372243
484844:ApriltagsCameraLog(1):,7,20.941180,4.796000,20.941180,20.941180,21.038253,5.823632,5.840584,6.547518,7.054617,122.394087,60578,6.226656
484864:ApriltagsCameraLog(1):,7,21.038253,21.423000,21.038253,21.038253,21.076787,5.757374,5.759054,6.562553,7.063117,48.089916,60579,6.163527
484884:ApriltagsCameraLog(1):,7,21.076787,19.891000,21.076787,21.076787,21.087992,5.707808,5.676846,6.580276,7.059869,51.385241,60580,6.117247
484903:ApriltagsCameraLog(1):,,,,,,21.049606,,5.594863,,7.059526,,,
484923:ApriltagsCameraLog(1):,7,21.087992,18.778000,21.087992,21.087992,20.920517,5.633364,5.516713,6.604494,7.075248,55.862049,60581,6.047429
484943:ApriltagsCameraLog(1):,,,,,,20.805182,,5.436330,,7.071789,,,
484964:ApriltagsCameraLog(1):,7,20.920517,21.466000,20.920517,20.920517,20.681585,5.530643,5.356455,6.580104,7.079459,46.962867,60582,5.941704
485006:ApriltagsCameraLog(1):,,,,,,20.472229,,5.192270,,7.073235,,,
485025:ApriltagsCameraLog(1):,7,20.681585,18.619000,20.681585,20.681585,20.414551,5.436650,5.111123,6.622952,7.077788,52.883155,60584,5.855081
485044:ApriltagsCameraLog(1):,,,,,,20.400251,,5.029527,,7.067836,,,
485064:ApriltagsCameraLog(1):,7,20.414551,19.632000,20.414551,20.414551,20.367292,5.197951,4.948236,6.647673,7.069768,45.271777,60587,5.623268
485083:ApriltagsCameraLog(1):,,,,,,20.331034,,4.864401,,7.055672,,,
485104:ApriltagsCameraLog(1):,7,20.367292,19.875000,20.367292,20.367292,20.325541,5.067492,4.781902,6.654192,7.057727,42.984029,60589,5.495906
485125:ApriltagsCameraLog(1):,7,20.325541,20.015000,20.325541,20.325541,20.308895,4.825520,4.699620,6.677014,7.042544,40.312598,60592,5.262304
485143:ApriltagsCameraLog(1):,,,,,,20.317122,,4.615467,,7.024967,,,
485164:ApriltagsCameraLog(1):,7,20.308895,19.694000,20.308895,20.308895,20.358321,4.753597,4.531666,6.673237,7.020620,40.896728,60593,5.190960
485165:ApriltagsCameraLog(1):,8,20.308895,20.964000,20.308895,20.308895,20.358290,4.739975,4.532680,6.671803,7.004592,42.120487,60593,5.316351
485184:ApriltagsCameraLog(1):,7,20.358290,19.135000,20.358290,20.358290,20.410446,4.698274,4.448912,6.692420,6.985310,42.789096,60594,5.140659
485204:ApriltagsCameraLog(1):,7,20.410446,19.289000,20.410446,20.410446,20.457350,4.655598,4.364880,6.692080,6.968231,42.029665,60595,5.098943
485205:ApriltagsCameraLog(1):,8,20.410446,21.027000,20.410446,20.410446,20.457703,4.608259,4.368140,6.683866,6.956296,40.934944,60595,5.194707
485224:ApriltagsCameraLog(1):,7,20.457703,17.651000,20.457703,17.651000,20.521236,4.549695,4.285717,6.686618,6.935060,47.326265,60596,4.994286
485243:ApriltagsCameraLog(1):,,,,,,20.495975,,4.204590,,6.916345,,,
485284:ApriltagsCameraLog(1):,7,20.521236,19.458000,20.521236,19.458000,20.471255,4.473809,4.038391,6.688182,6.892462,40.230849,60597,4.920556
485285:ApriltagsCameraLog(1):,8,20.521236,21.606000,20.521236,20.521236,20.466487,4.438178,4.041112,6.681949,6.881078,41.304526,60597,5.032804
485325:ApriltagsCameraLog(1):,7,20.466487,19.519000,20.466487,19.519000,20.401070,4.307785,3.876943,6.659457,6.846533,38.333965,60599,4.752028
485347:ApriltagsCameraLog(1):,,,,,,20.324593,,3.797851,,6.820696,,,
485364:ApriltagsCameraLog(1):,7,20.401070,19.700000,20.401070,19.700000,20.159798,4.114287,3.717243,6.638968,6.804779,35.813325,60602,4.558381
485383:ApriltagsCameraLog(1):,,,,,,20.111714,,3.642212,,6.778033,,,
485404:ApriltagsCameraLog(1):,7,20.159798,19.082000,20.159798,19.082000,20.056782,3.986737,3.561560,6.605441,6.762351,35.899757,60604,4.425868
485423:ApriltagsCameraLog(1):,,,,,,20.016823,,3.489422,,6.733952,,,
485444:ApriltagsCameraLog(1):,7,20.056782,18.732000,20.056782,18.732000,20.016823,3.814608,3.410540,6.586043,6.715940,35.136408,60606,4.253265
485446:ApriltagsCameraLog(1):,8,20.056782,20.136000,20.056782,20.136000,20.009004,3.793052,3.418425,6.583565,6.706363,32.367814,60606,4.389177
485463:ApriltagsCameraLog(1):,,,,,,19.989964,,3.348365,,6.675239,,,
485485:ApriltagsCameraLog(1):,7,20.009004,18.938000,20.009004,18.938000,19.844395,3.650778,3.270407,6.552592,6.653928,32.866979,60608,4.085930
485487:ApriltagsCameraLog(1):,8,20.009004,21.386000,20.009004,21.386000,19.837869,3.621013,3.277475,6.544268,6.645228,34.939742,60608,4.213858
485524:ApriltagsCameraLog(1):,7,19.837869,18.706000,19.837869,18.706000,19.757807,3.499397,3.129310,6.512881,6.595152,31.650190,60610,3.929007
485544:ApriltagsCameraLog(1):,7,19.757807,18.498000,19.757807,18.498000,19.706052,3.350260,3.066472,6.483573,6.561865,30.642953,60612,3.776807
485564:ApriltagsCameraLog(1):,7,19.706052,19.135000,19.706052,19.135000,19.716740,3.297640,3.002344,6.464061,6.523570,28.297076,60613,3.721057
485565:ApriltagsCameraLog(1):,8,19.706052,20.203000,19.706052,20.203000,19.712329,3.262789,3.009728,6.455709,6.515600,29.148270,60613,3.846041
485586:ApriltagsCameraLog(1):,7,19.712329,18.158000,19.712329,18.158000,19.770286,3.214348,2.947159,6.448110,6.478624,30.145729,60614,3.636302
485588:ApriltagsCameraLog(1):,8,19.712329,19.662000,19.712329,19.662000,19.760033,3.199422,2.952769,6.444216,6.473868,27.399019,60614,3.782727
485624:ApriltagsCameraLog(1):,7,19.760033,18.820000,19.760033,18.820000,19.482328,3.142371,2.838356,6.438725,6.410131,27.911496,60615,3.564147
485626:ApriltagsCameraLog(1):,8,19.760033,19.913000,19.760033,19.913000,19.476108,3.115026,2.842964,6.430526,6.406542,27.000294,60615,3.699188
485664:ApriltagsCameraLog(1):,7,19.476108,18.996000,19.476108,18.996000,19.280009,3.034489,2.740917,6.367089,6.342909,25.720208,60617,3.442741
485683:ApriltagsCameraLog(1):,,,,,,19.142516,,2.703376,,6.311493,,,
485704:ApriltagsCameraLog(1):,7,19.280009,16.796000,19.280009,16.796000,19.027160,2.891745,2.664692,6.311043,6.289152,29.123570,60619,3.291088
485705:ApriltagsCameraLog(1):,8,19.280009,18.489000,19.280009,18.489000,19.009236,2.896999,2.669435,6.315515,6.285208,26.569182,60619,3.452699
485725:ApriltagsCameraLog(1):,7,19.009236,18.279000,19.009236,18.279000,18.516240,2.776153,2.638090,6.245389,6.260660,23.944413,60621,3.164362
485727:ApriltagsCameraLog(1):,8,19.009236,19.409000,19.009236,19.409000,18.508911,2.755281,2.641632,6.239901,6.255694,24.273053,60621,3.292501
485744:ApriltagsCameraLog(1):,7,18.508911,18.842000,18.508911,18.842000,18.164904,2.713093,2.610549,6.194995,6.234893,22.459387,60622,3.091925
485745:ApriltagsCameraLog(1):,8,18.508911,19.431000,18.508911,19.431000,18.162975,2.701926,2.611505,6.191281,6.227930,24.892610,60622,3.223884
485765:ApriltagsCameraLog(1):,7,18.162975,17.161000,18.162975,17.161000,17.726490,2.663854,2.585632,6.160954,6.214663,23.427286,60623,3.036714
485766:ApriltagsCameraLog(1):,8,18.162975,18.025000,18.162975,18.025000,17.712791,2.663318,2.585682,6.159672,6.208021,22.714200,60623,3.175633
485784:ApriltagsCameraLog(1):,7,17.712791,17.790000,17.712791,17.790000,17.220181,2.608200,2.566134,6.128417,6.197091,20.963103,60624,2.975311
485786:ApriltagsCameraLog(1):,8,17.712791,18.572000,17.712791,18.572000,17.215020,2.602415,2.564548,6.124031,6.189238,23.713847,60624,3.104693
485803:ApriltagsCameraLog(1):,,,,,,17.035761,,2.551204,,6.181077,,,
485824:ApriltagsCameraLog(1):,7,17.215020,17.184000,17.215020,17.184000,16.228266,2.557512,2.540817,6.096146,6.182778,20.414546,60625,2.918927
485826:ApriltagsCameraLog(1):,8,17.215020,18.002000,17.215020,18.002000,16.221097,2.558274,2.537796,6.094967,6.173602,23.098127,60625,3.051621
485864:ApriltagsCameraLog(1):,7,16.221097,16.487000,16.221097,16.487000,14.928198,2.481492,2.524182,6.052723,6.169612,20.200823,60627,2.834699
485866:ApriltagsCameraLog(1):,8,16.221097,18.156000,16.221097,18.156000,14.921992,2.476694,2.518218,6.049627,6.159806,24.643539,60627,2.956037
485883:ApriltagsCameraLog(1):,,,,,,14.238244,,2.510573,,6.152694,,,
485904:ApriltagsCameraLog(1):,7,14.921992,15.353000,14.921992,15.353000,13.502160,2.408849,2.504266,6.012663,6.154119,19.849854,60629,2.753708
485906:ApriltagsCameraLog(1):,8,14.921992,16.456000,14.921992,16.456000,13.496537,2.417941,2.494495,6.015094,6.142034,23.154635,60629,2.884387
485923:ApriltagsCameraLog(1):,,,,,,12.789839,,2.481880,,6.134170,,,
485944:ApriltagsCameraLog(1):,7,13.496537,14.788000,13.496537,14.788000,12.498702,2.348522,2.476874,5.986818,6.135740,20.879563,60631,2.686433
485945:ApriltagsCameraLog(1):,8,13.496537,15.740000,13.496537,15.740000,12.501957,2.351379,2.464620,5.986575,6.123695,23.817252,60631,2.806630
485964:ApriltagsCameraLog(1):,,,,,,12.076007,,2.451197,,6.114957,,,
486004:ApriltagsCameraLog(1):,7,12.501957,13.765000,12.501957,13.765000,11.655780,2.311448,2.447788,5.992732,6.115768,20.472117,60633,2.647045
486005:ApriltagsCameraLog(1):,8,12.501957,14.702000,12.501957,14.702000,11.663015,2.305652,2.434946,5.993465,6.105696,23.289285,60633,2.761189
486024:ApriltagsCameraLog(1):,7,11.663015,12.023000,11.663015,12.023000,11.660818,2.271588,2.424132,6.005820,6.097851,18.491735,60635,2.606149
