145871:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
148758:ApriltagsCameraLog(1):,,,,,,24.696959,,10.661223,,4.783284,,,
148778:ApriltagsCameraLog(1):,,,,,,24.010313,,10.597828,,4.836256,,,
148798:ApriltagsCameraLog(1):,,,,,,23.532408,,10.520675,,4.868942,,,
148818:ApriltagsCameraLog(1):,,,,,,23.153379,,10.442367,,4.902761,,,
148838:ApriltagsCameraLog(1):,,,,,,22.889708,,10.363377,,4.937288,,,
148858:ApriltagsCameraLog(1):,,,,,,22.730406,,10.284833,,4.972081,,,
148878:ApriltagsCameraLog(1):,,,,,,22.631529,,10.203786,,5.002071,,,
148898:ApriltagsCameraLog(1):,,,,,,22.623289,,10.121073,,5.032786,,,
148918:ApriltagsCameraLog(1):,,,,,,22.650755,,10.038362,,5.063507,,,
148938:ApriltagsCameraLog(1):,,,,,,22.702940,,9.955321,,5.091666,,,
148958:ApriltagsCameraLog(1):,,,,,,22.774351,,9.871100,,5.120111,,,
148978:ApriltagsCameraLog(1):,13,22.650755,22.397000,22.650755,22.397000,22.854002,9.440114,9.787405,2.883423,5.148228,14.099110,10400,2.093774
148998:ApriltagsCameraLog(1):,,,,,,22.874442,,9.643439,,4.916818,,,
149018:ApriltagsCameraLog(1):,13,22.854002,22.072000,22.854002,22.072000,22.814017,9.290677,9.560208,2.928070,4.943495,15.528128,10402,2.175237
149038:ApriltagsCameraLog(1):,13,22.814017,22.919000,22.814017,22.919000,22.644826,9.214711,9.432133,2.963941,4.758005,14.853634,10403,2.212415
149058:ApriltagsCameraLog(1):,13,22.644826,22.599000,22.644826,22.599000,22.285764,9.130842,9.306488,2.991325,4.590143,15.182943,10404,2.264210
149078:ApriltagsCameraLog(1):,13,22.285764,21.309000,22.285764,21.309000,21.648587,9.042260,9.188154,3.009411,4.447622,17.153647,10405,2.328404
149099:ApriltagsCameraLog(1):,13,21.648587,22.227000,21.648587,22.227000,20.831121,8.974182,9.078857,3.071581,4.338307,16.756165,10406,2.354995
149119:ApriltagsCameraLog(1):,13,20.831121,20.970000,20.831121,20.970000,19.808489,8.902250,8.971021,3.111778,4.245744,16.426698,10407,2.400211
149140:ApriltagsCameraLog(1):,13,19.808489,20.722000,19.808489,20.722000,18.599886,8.826959,8.865599,3.156737,4.163249,18.109847,10408,2.449246
149159:ApriltagsCameraLog(1):,13,18.599886,19.533000,18.599886,19.533000,17.348683,8.756933,8.765372,3.190415,4.103275,18.603578,10409,2.501976
149179:ApriltagsCameraLog(1):,13,17.348683,18.546000,17.348683,18.546000,16.124745,8.678298,8.667028,3.212606,4.056659,19.655082,10410,2.569173
149198:ApriltagsCameraLog(1):,13,16.124745,17.360000,16.124745,17.360000,15.041504,8.619037,8.571231,3.252672,4.020454,20.108837,10411,2.612248
149218:ApriltagsCameraLog(1):,13,15.041504,14.887000,15.041504,14.887000,14.129190,8.525918,8.478485,3.257510,3.994204,18.896029,10412,2.701065
149238:ApriltagsCameraLog(1):,13,14.129190,15.244000,14.129190,15.244000,13.374665,8.477676,8.385425,3.283827,3.968986,21.028168,10413,2.739882
149258:ApriltagsCameraLog(1):,13,13.374665,14.845000,13.374665,14.845000,12.846609,8.423914,8.297483,3.314967,3.954503,22.085447,10414,2.781801
149278:ApriltagsCameraLog(1):,13,12.846609,14.670000,12.846609,14.670000,12.492920,8.342458,8.212834,3.323829,3.943362,23.478175,10415,2.857174
149298:ApriltagsCameraLog(1):,13,12.492920,13.622000,12.492920,13.622000,12.258720,8.284514,8.127593,3.335029,3.936806,22.563038,10416,2.909243
149318:ApriltagsCameraLog(1):,13,12.258720,12.533000,12.258720,12.533000,12.078621,8.215349,8.043154,3.363877,3.931068,21.292967,10417,2.965567
149338:ApriltagsCameraLog(1):,13,12.078621,12.502000,12.078621,12.502000,11.949413,8.104289,7.960850,3.383823,3.927051,22.431003,10418,3.064987
149358:ApriltagsCameraLog(1):,13,11.949413,12.982000,11.949413,12.982000,11.896573,8.066014,7.875910,3.416845,3.926814,23.978347,10419,3.091764
149378:ApriltagsCameraLog(1):,13,11.896573,13.863000,11.896573,13.863000,11.906699,7.998400,7.793872,3.441984,3.931581,26.556778,10420,3.149092
149398:ApriltagsCameraLog(1):,13,11.906699,11.874000,11.906699,11.874000,11.975884,7.929436,7.711319,3.473574,3.935153,22.723667,10421,3.206201
149418:ApriltagsCameraLog(1):,,,,,,12.088060,,7.628740,,3.937024,,,
149438:ApriltagsCameraLog(1):,13,11.975884,13.308000,11.975884,13.308000,12.236375,7.760714,7.542558,3.521931,3.969040,27.024130,10423,3.355923
149459:ApriltagsCameraLog(1):,13,12.236375,12.758000,12.236375,12.758000,12.421986,7.706338,7.459777,3.553611,3.975442,25.459093,10424,3.399615
149478:ApriltagsCameraLog(1):,,,,,,12.586477,,7.376487,,3.982312,,,
149498:ApriltagsCameraLog(1):,,,,,,12.759512,,7.287984,,4.014144,,,
149518:ApriltagsCameraLog(1):,13,12.421986,12.634000,12.421986,12.634000,12.954519,7.480490,7.200519,3.642938,4.045288,26.344497,10427,3.599694
149538:ApriltagsCameraLog(1):,13,12.954519,15.523000,12.954519,15.523000,13.136278,7.400659,7.121186,3.680033,4.053689,33.113225,10428,3.668280
149558:ApriltagsCameraLog(1):,,,,,,13.328699,,7.040214,,4.067448,,,
149578:ApriltagsCameraLog(1):,,,,,,13.504481,,6.953088,,4.098584,,,
149598:ApriltagsCameraLog(1):,,,,,,13.614344,,6.868917,,4.135160,,,
149618:ApriltagsCameraLog(1):,13,13.328699,16.020000,13.328699,16.020000,13.625330,7.100274,6.784715,3.844285,4.171662,36.169643,10432,3.937444
149638:ApriltagsCameraLog(1):,,,,,,13.738010,,6.705850,,4.195361,,,
149658:ApriltagsCameraLog(1):,,,,,,13.974216,,6.620166,,4.232241,,,
149678:ApriltagsCameraLog(1):,,,,,,14.133518,,6.536249,,4.272414,,,
149699:ApriltagsCameraLog(1):,10,13.974216,16.650000,13.974216,13.974216,14.213169,6.598123,6.450349,3.575554,4.313298,59.947589,10441,6.286625
149719:ApriltagsCameraLog(1):,10,14.213169,16.911000,14.213169,14.213169,14.311919,6.497261,6.364316,3.619473,4.332128,59.412019,10442,6.223638
149738:ApriltagsCameraLog(1):,,,,,,14.380812,,6.278549,,4.355432,,,
149758:ApriltagsCameraLog(1):,,,,,,14.493421,,6.195707,,4.397930,,,
149778:ApriltagsCameraLog(1):,,,,,,14.693922,,6.111944,,4.440619,,,
149818:ApriltagsCameraLog(1):,,,,,,15.196546,,5.944253,,4.530328,,,
149838:ApriltagsCameraLog(1):,,,,,,15.603041,,5.860184,,4.574438,,,
149859:ApriltagsCameraLog(1):,,,,,,15.877699,,5.776658,,4.617630,,,
149878:ApriltagsCameraLog(1):,,,,,,16.256727,,5.692885,,4.660991,,,
149898:ApriltagsCameraLog(1):,,,,,,16.709913,,5.607468,,4.704423,,,
149938:ApriltagsCameraLog(1):,,,,,,17.602552,,5.437120,,4.789546,,,
149958:ApriltagsCameraLog(1):,,,,,,18.066725,,5.350019,,4.832302,,,
149978:ApriltagsCameraLog(1):,,,,,,18.503431,,5.264211,,4.873568,,,
149998:ApriltagsCameraLog(1):,,,,,,18.890699,,5.178640,,4.916665,,,
150018:ApriltagsCameraLog(1):,,,,,,19.231275,,5.092513,,4.959327,,,
150038:ApriltagsCameraLog(1):,,,,,,19.519667,,5.007528,,5.000885,,,
150058:ApriltagsCameraLog(1):,,,,,,19.871229,,4.923956,,5.041204,,,
150098:ApriltagsCameraLog(1):,,,,,,20.486463,,4.757391,,5.124319,,,
150118:ApriltagsCameraLog(1):,13,19.231275,30.067000,19.231275,19.231275,20.766615,5.333831,4.673754,4.784853,5.165158,88.168156,10455,5.664482
150138:ApriltagsCameraLog(1):,,,,,,20.941743,,4.598954,,5.203154,,,
150158:ApriltagsCameraLog(1):,,,,,,21.155977,,4.516823,,5.245561,,,
150178:ApriltagsCameraLog(1):,,,,,,21.416902,,4.434805,,5.287528,,,
150198:ApriltagsCameraLog(1):,,,,,,21.683321,,4.355642,,5.334657,,,
150218:ApriltagsCameraLog(1):,,,,,,21.930513,,4.276259,,5.381416,,,
150238:ApriltagsCameraLog(1):,,,,,,22.120027,,4.197196,,5.427521,,,
150258:ApriltagsCameraLog(1):,,,,,,22.290315,,4.117484,,5.473716,,,
150278:ApriltagsCameraLog(1):,,,,,,22.444124,,4.039690,,5.522511,,,
150298:ApriltagsCameraLog(1):,,,,,,22.603425,,3.961500,,5.571239,,,
150318:ApriltagsCameraLog(1):,,,,,,22.751741,,3.883444,,5.619611,,,
150339:ApriltagsCameraLog(1):,,,,,,22.834138,,3.806631,,5.671505,,,
150358:ApriltagsCameraLog(1):,,,,,,22.960481,,3.730460,,5.722728,,,
150378:ApriltagsCameraLog(1):,,,,,,23.037385,,3.653728,,5.774199,,,
150398:ApriltagsCameraLog(1):,,,,,,23.130769,,3.582065,,5.831558,,,
150418:ApriltagsCameraLog(1):,,,,,,23.303804,,3.510046,,5.888958,,,
150438:ApriltagsCameraLog(1):,,,,,,23.405427,,3.437902,,5.946199,,,
150458:ApriltagsCameraLog(1):,,,,,,23.394441,,3.365724,,6.003399,,,
150478:ApriltagsCameraLog(1):,8,23.405427,25.657000,23.405427,25.657000,23.325777,3.625598,3.298828,5.150778,6.063396,35.237864,10480,3.970239
150498:ApriltagsCameraLog(1):,8,23.325777,24.686000,23.325777,24.686000,23.256111,3.569721,3.243357,5.179579,6.079618,32.170639,10481,3.914833
150518:ApriltagsCameraLog(1):,,,,,,23.181763,,3.193002,,6.088374,,,
150539:ApriltagsCameraLog(1):,8,23.256111,25.325000,23.256111,25.325000,23.110352,3.410422,3.139071,5.289095,6.144997,32.681278,10483,3.759868
150558:ApriltagsCameraLog(1):,,,,,,23.048930,,3.098173,,6.154539,,,
150579:ApriltagsCameraLog(1):,8,23.110352,24.528000,23.110352,24.528000,22.914347,3.329008,3.050328,5.408186,6.204506,30.250828,10485,3.686850
150599:ApriltagsCameraLog(1):,8,22.914347,26.162000,22.914347,26.162000,22.802896,3.242744,3.019954,5.467139,6.213977,34.245322,10486,3.606263
150619:ApriltagsCameraLog(1):,,,,,,22.686408,,2.986320,,6.229240,,,
150639:ApriltagsCameraLog(1):,8,22.802896,5.101000,22.802896,5.101000,22.538093,3.166467,2.952862,5.532998,6.271325,70.094517,10487,3.537894
150658:ApriltagsCameraLog(1):,,,,,,22.341815,,2.929100,,6.291626,,,
150678:ApriltagsCameraLog(1):,7,22.538093,22.961000,22.538093,22.961000,22.177021,3.140036,2.899972,5.656066,6.328645,25.911727,10489,3.482546
150680:ApriltagsCameraLog(1):,8,22.538093,25.636000,22.538093,25.636000,22.179796,3.040404,2.910711,5.649077,6.289355,32.004345,10489,3.429338
150698:ApriltagsCameraLog(1):,7,22.179796,23.407000,22.179796,23.407000,22.031101,3.051689,2.882198,5.679468,6.297438,27.112689,10490,3.393638
150700:ApriltagsCameraLog(1):,8,22.179796,23.258000,22.179796,23.258000,22.037943,3.035701,2.887781,5.678338,6.263189,27.063166,10490,3.428650
150718:ApriltagsCameraLog(1):,7,22.037943,22.343000,22.037943,22.343000,21.856886,2.984285,2.867434,5.737572,6.262496,24.335686,10491,3.326911
150720:ApriltagsCameraLog(1):,8,22.037943,23.206000,22.037943,23.206000,21.857021,2.957921,2.870503,5.731714,6.231148,26.682327,10491,3.361456
150758:ApriltagsCameraLog(1):,7,21.857021,15.659000,21.857021,15.659000,21.289527,2.920074,2.837159,5.910028,6.244826,37.530737,10494,3.271244
150760:ApriltagsCameraLog(1):,8,21.857021,19.246000,21.857021,19.246000,21.256912,2.868586,2.840722,5.909884,6.230348,29.639072,10494,3.312815
150778:ApriltagsCameraLog(1):,7,21.256912,21.314000,21.256912,21.314000,20.863651,2.824142,2.826857,5.924782,6.230189,22.531272,10495,3.175422
150780:ApriltagsCameraLog(1):,8,21.256912,22.991000,21.256912,22.991000,20.861822,2.799749,2.824601,5.919756,6.208797,26.957942,10495,3.246755
150798:ApriltagsCameraLog(1):,7,20.861822,21.599000,20.861822,21.599000,20.570531,2.787670,2.812062,5.971718,6.198985,23.771537,10496,3.142433
150800:ApriltagsCameraLog(1):,8,20.861822,21.988000,20.861822,21.988000,20.574237,2.776634,2.808723,5.970465,6.183531,25.469749,10496,3.236467
150818:ApriltagsCameraLog(1):,7,20.574237,20.736000,20.574237,20.736000,20.251109,2.765368,2.801554,6.008059,6.172511,22.342378,10497,3.123339
150820:ApriltagsCameraLog(1):,8,20.574237,22.386000,20.574237,22.386000,20.250477,2.743488,2.798218,6.007149,6.160477,26.824996,10497,3.213801
150838:ApriltagsCameraLog(1):,7,20.250477,19.961000,20.250477,19.961000,19.863910,2.711588,2.788572,6.020159,6.154557,22.187718,10498,3.070438
150840:ApriltagsCameraLog(1):,8,20.250477,21.217000,20.250477,21.217000,19.859011,2.704186,2.781893,6.018113,6.144303,24.592847,10498,3.178173
150858:ApriltagsCameraLog(1):,7,19.859011,20.234000,19.859011,20.234000,19.244032,2.711029,2.772061,6.086436,6.138403,22.428276,10499,3.077205
150860:ApriltagsCameraLog(1):,8,19.859011,22.097000,19.859011,22.097000,19.244655,2.680997,2.766672,6.082966,6.134761,27.404134,10499,3.174085
150878:ApriltagsCameraLog(1):,,,,,,18.670892,,2.754525,,6.136738,,,
150898:ApriltagsCameraLog(1):,7,19.244655,20.554000,19.244655,20.554000,18.253411,2.689515,2.750989,6.157760,6.140127,24.335383,10501,3.064743
150918:ApriltagsCameraLog(1):,,,,,,17.987763,,2.743123,,6.144985,,,
150939:ApriltagsCameraLog(1):,7,18.253411,17.654000,18.253411,17.654000,17.773530,2.606455,2.740718,6.101139,6.148118,22.014223,10502,2.971161
150941:ApriltagsCameraLog(1):,8,18.253411,18.728000,18.253411,18.728000,17.765208,2.614677,2.729379,6.103038,6.144958,22.931512,10502,3.111565
150959:ApriltagsCameraLog(1):,7,17.765208,17.217000,17.765208,17.217000,17.662204,2.577560,2.717297,6.166534,6.144997,21.740050,10503,2.951273
150960:ApriltagsCameraLog(1):,8,17.765208,18.269000,17.765208,18.269000,17.653556,2.560812,2.705424,6.161461,6.147262,22.714716,10503,3.078157
150979:ApriltagsCameraLog(1):,7,17.653556,-1.346000,17.653556,-1.346000,17.632560,2.609897,2.689966,6.147355,6.151268,60.429016,10504,2.979739
150980:ApriltagsCameraLog(1):,8,17.653556,20.301000,17.653556,20.301000,17.568972,2.570917,2.687171,6.140222,6.150851,27.369795,10504,3.080072
150998:ApriltagsCameraLog(1):,7,17.568972,16.825000,17.568972,16.825000,17.669029,2.562432,2.675952,6.186752,6.150981,22.039613,10505,2.939183
151000:ApriltagsCameraLog(1):,8,17.568972,18.425000,17.568972,18.425000,17.661325,2.532307,2.666181,6.179554,6.154109,23.291648,10505,3.056880
151019:ApriltagsCameraLog(1):,8,17.661325,19.329000,17.661325,19.329000,17.881953,2.529278,2.654157,6.162022,6.156531,24.953154,10507,3.048321
