265463:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
265478:ApriltagsCameraLog(1):,9,82.401832,84.737000,82.401832,84.737000,82.392477,1.613523,1.450935,5.387365,5.452466,45.123719,206270,4.947670
265480:ApriltagsCameraLog(1):,10,82.401832,79.400000,82.401832,82.401832,82.402810,1.611677,1.457637,5.381587,5.449623,51.863650,206270,5.361187
265481:ApriltagsCameraLog(1):,6,82.402810,81.470000,82.402810,81.470000,82.402796,1.325583,1.463252,5.508079,5.447143,19.389473,206259,2.591890
265504:ApriltagsCameraLog(1):,9,82.402796,84.787000,82.402796,84.787000,82.393251,1.616301,1.450911,5.389568,5.452487,45.332274,206271,4.950614
265506:ApriltagsCameraLog(1):,10,82.402796,79.379000,82.402796,82.402796,82.403765,1.611591,1.457699,5.381589,5.449741,51.951263,206271,5.361187
265519:ApriltagsCameraLog(1):,6,82.403765,81.417000,82.403765,81.417000,82.403761,1.325628,1.463300,5.508070,5.447261,19.485163,206261,2.591890
265538:ApriltagsCameraLog(1):,9,82.403761,84.666000,82.403761,84.666000,82.393717,1.616225,1.451009,5.389589,5.452565,44.885821,206273,4.950614
265539:ApriltagsCameraLog(1):,10,82.403761,79.421000,82.403761,82.403761,82.403797,1.611504,1.457857,5.381592,5.449799,51.787578,206273,5.361187
265541:ApriltagsCameraLog(1):,6,82.403797,81.424000,82.403797,81.424000,82.403796,1.325629,1.463465,5.508070,5.447309,19.472804,206262,2.591890
265558:ApriltagsCameraLog(1):,9,82.403796,84.577000,82.403796,84.577000,82.393835,1.616222,1.451153,5.389590,5.452613,44.559910,206274,4.950614
265560:ApriltagsCameraLog(1):,10,82.403796,79.403000,82.403796,82.403796,82.403590,1.611501,1.458043,5.381592,5.449831,51.859518,206274,5.361187
265578:ApriltagsCameraLog(1):,6,82.403590,81.430000,82.403590,81.430000,82.403591,1.325619,1.463638,5.508072,5.447343,19.461796,206264,2.591890
265598:ApriltagsCameraLog(1):,9,82.403591,84.595000,82.403591,84.595000,82.393687,1.616238,1.451304,5.389586,5.452647,44.626549,206276,4.950614
265599:ApriltagsCameraLog(1):,10,82.403591,79.438000,82.403591,82.403591,82.403509,1.611184,1.458178,5.379074,5.449867,51.692787,206276,5.358651
265618:ApriltagsCameraLog(1):,6,82.403509,81.508000,82.403509,81.508000,82.403509,1.325616,1.463773,5.508072,5.447278,19.323319,206265,2.591890
265638:ApriltagsCameraLog(1):,9,82.403509,84.761000,82.403509,84.761000,82.394336,1.613391,1.451354,5.387402,5.452629,45.205378,206278,4.947670
265639:ApriltagsCameraLog(1):,10,82.403509,79.446000,82.403509,82.403509,82.404760,1.611527,1.458020,5.381591,5.449785,51.686850,206278,5.361187
265641:ApriltagsCameraLog(1):,6,82.404760,81.452000,82.404760,81.452000,82.404755,1.325675,1.463634,5.508061,5.447291,19.424854,206267,2.591890
