562:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
892:ApriltagsCameraLog(1):,7,-44.980000,-4.021000,-44.980000,-4.021000,-44.980000,2.554459,0.000000,3.089977,0.000000,25.579795,157504,3.572474
1080:ApriltagsCameraLog(1):,7,-44.980000,-3.935000,-44.980000,-3.935000,-38.153500,2.554459,1.709588,3.089977,1.125275,25.579795,157511,3.572474
1107:ApriltagsCameraLog(1):,7,-38.153500,-3.931000,-38.153500,-3.931000,-32.450417,2.828232,2.370457,3.415562,1.985709,25.579795,157514,3.572474
1140:ApriltagsCameraLog(1):,7,-32.450417,-3.972000,-32.450417,-3.972000,-27.697181,3.025938,2.745406,3.710953,2.644779,25.579795,157518,3.572474
1163:ApriltagsCameraLog(1):,7,-27.697181,-3.936000,-27.697181,-3.936000,-23.742984,3.167615,2.976713,3.971170,3.149368,25.579795,157520,3.572474
1193:ApriltagsCameraLog(1):,7,-23.742984,-3.976000,-23.742984,-3.976000,-20.441820,3.268711,3.130903,4.195987,3.544222,25.579795,157525,3.572474
1220:ApriltagsCameraLog(1):,7,-20.441820,-4.014000,-20.441820,-4.014000,-17.697517,3.341071,3.238602,4.388650,3.860597,25.579795,157528,3.572474
1259:ApriltagsCameraLog(1):,7,-17.697517,-3.956000,-17.697517,-3.956000,-15.416930,3.392697,3.315992,4.551770,4.118824,25.579795,157534,3.572474
1284:ApriltagsCameraLog(1):,7,-15.416930,-4.015000,-15.416930,-4.015000,-13.506775,3.429618,3.372324,4.689082,4.331698,25.579795,157537,3.572474
1327:ApriltagsCameraLog(1):,7,-13.506775,-3.998000,-13.506775,-3.998000,-11.924813,3.456316,3.413273,4.805146,4.508185,25.579795,157543,3.572474
1377:ApriltagsCameraLog(1):,7,-11.924813,-4.078000,-11.924813,-4.078000,-10.603677,3.475488,3.443336,4.901899,4.655293,25.579795,157552,3.572474
1401:ApriltagsCameraLog(1):,7,-10.603677,-3.924000,-10.603677,-3.924000,-9.516064,3.489448,3.465255,4.983081,4.777759,25.579795,157556,3.572474
1436:ApriltagsCameraLog(1):,7,-9.516064,-4.026000,-9.516064,-4.026000,-8.584054,3.499532,3.481521,5.050140,4.879883,25.579795,157560,3.572474
1458:ApriltagsCameraLog(1):,7,-8.584054,-3.969000,-8.584054,-3.969000,-7.824378,3.507160,3.493346,5.107749,4.964688,25.579795,157562,3.572474
1479:ApriltagsCameraLog(1):,7,-7.824378,-3.951000,-7.824378,-3.951000,-7.181815,3.512684,3.502257,5.154792,5.036010,25.579795,157564,3.572474
