592:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
772:ApriltagsCameraLog(1):,7,-45.960000,-4.219000,-45.960000,-4.219000,-45.960000,2.512041,0.000000,3.045995,0.000000,51.159591,31676,3.572474
970:ApriltagsCameraLog(1):,7,-45.960000,-4.297000,-45.960000,-4.297000,-45.878569,2.512041,1.754027,3.045995,0.998764,51.159591,31683,3.572474
1016:ApriltagsCameraLog(1):,7,-45.878569,-4.411000,-45.878569,-4.411000,-45.787450,2.515594,2.487093,3.049622,1.840043,51.159591,31686,3.572474
1036:ApriltagsCameraLog(1):,7,-45.787450,-4.383000,-45.787450,-4.383000,-45.706711,2.519564,2.718743,3.053686,2.413321,51.159591,31688,3.572474
1064:ApriltagsCameraLog(1):,7,-45.706711,-4.257000,-45.706711,-4.257000,-45.626075,2.523076,2.738762,3.057293,2.755432,51.159591,31689,3.572474
1107:ApriltagsCameraLog(1):,7,-45.626075,-4.249000,-45.626075,-4.249000,-45.545350,2.526579,2.690020,3.060900,2.938652,51.159591,31692,3.572474
1165:ApriltagsCameraLog(1):,7,-45.545350,-4.332000,-45.545350,-4.332000,-45.454768,2.530080,2.633841,3.064516,3.026523,51.159591,31698,3.572474
1206:ApriltagsCameraLog(1):,7,-45.454768,-4.229000,-45.454768,-4.229000,-45.374504,2.534003,2.591004,3.068579,3.063293,51.159591,31705,3.572474
1245:ApriltagsCameraLog(1):,7,-45.374504,-4.334000,-45.374504,-4.334000,-45.294196,2.535690,2.564681,3.073992,3.076041,51.118965,31712,3.569935
1285:ApriltagsCameraLog(1):,7,-45.294196,-4.435000,-45.294196,-4.435000,-45.214186,2.540941,2.550439,3.075797,3.080235,51.159591,31719,3.572474
1322:ApriltagsCameraLog(1):,7,-45.214186,-4.376000,-45.214186,-4.376000,-45.134611,2.544391,2.545103,3.079401,3.079797,51.159591,31724,3.572474
1377:ApriltagsCameraLog(1):,7,-45.134611,-4.279000,-45.134611,-4.279000,-45.055079,2.546025,2.544692,3.084790,3.079734,51.118965,31735,3.569935
1393:ApriltagsCameraLog(1):,7,-45.055079,-4.406000,-45.055079,-4.406000,-44.975468,2.551236,2.546228,3.086582,3.081918,51.159591,31736,3.572474
1411:ApriltagsCameraLog(1):,7,-44.975468,-4.352000,-44.975468,-4.352000,-44.896323,2.554653,2.549451,3.090182,3.083268,51.159591,31737,3.572474
1430:ApriltagsCameraLog(1):,7,-44.896323,-4.301000,-44.896323,-4.301000,-44.817227,2.558045,2.553164,3.093766,3.085662,51.159591,31738,3.572474
1446:ApriltagsCameraLog(1):,7,-44.817227,-4.297000,-44.817227,-4.297000,-44.738186,2.561431,2.556933,3.097352,3.088683,51.159591,31739,3.572474
1463:ApriltagsCameraLog(1):,7,-44.738186,-4.424000,-44.738186,-4.424000,-44.659291,2.564809,2.560615,3.100941,3.092045,51.159591,31740,3.572474
1480:ApriltagsCameraLog(1):,7,-44.659291,-4.404000,-44.659291,-4.404000,-44.580798,2.566369,2.564184,3.106312,3.095575,51.118965,31741,3.569935
1501:ApriltagsCameraLog(1):,7,-44.580798,-4.453000,-44.580798,-4.453000,-44.502356,2.571521,2.567111,3.108100,3.100341,51.159591,31742,3.572474
1520:ApriltagsCameraLog(1):,7,-44.502356,-4.414000,-44.502356,-4.414000,-44.424226,2.573047,2.570579,3.113455,3.103293,51.118965,31743,3.569935
1541:ApriltagsCameraLog(1):,7,-44.424226,-4.437000,-44.424226,-4.437000,-44.346110,2.578178,2.573534,3.115240,3.107737,51.159591,31744,3.572474
1573:ApriltagsCameraLog(1):,7,-44.346110,-4.401000,-44.346110,-4.401000,-44.268253,2.579676,2.577066,3.120585,3.110529,51.118965,31745,3.569935
1589:ApriltagsCameraLog(1):,7,-44.268253,-4.329000,-44.268253,-4.329000,-44.190416,2.584791,2.580064,3.122371,3.114901,51.159591,31746,3.572474
1604:ApriltagsCameraLog(1):,7,-44.190416,-4.365000,-44.190416,-4.365000,-44.112652,2.588083,2.583629,3.125937,3.117665,51.159591,31747,3.572474
1619:ApriltagsCameraLog(1):,7,-44.112652,-4.276000,-44.112652,-4.276000,-44.035110,2.591368,2.587198,3.129503,3.120863,51.159591,31748,3.572474
1642:ApriltagsCameraLog(1):,7,-44.035110,-4.385000,-44.035110,-4.385000,-43.957546,2.594638,2.590695,3.133064,3.124288,51.159591,31749,3.572474
1661:ApriltagsCameraLog(1):,7,-43.957546,-4.375000,-43.957546,-4.375000,-43.880346,2.597905,2.594101,3.136631,3.127822,51.159591,31750,3.572474
1678:ApriltagsCameraLog(1):,7,-43.880346,-4.331000,-43.880346,-4.331000,-43.803277,2.601152,2.597443,3.140185,3.131397,51.159591,31751,3.572474
1703:ApriltagsCameraLog(1):,7,-43.803277,-4.239000,-43.803277,-4.239000,-43.726272,2.604388,2.600734,3.143737,3.134979,51.159591,31752,3.572474
1720:ApriltagsCameraLog(1):,7,-43.726272,-4.404000,-43.726272,-4.404000,-43.649238,2.607616,2.603995,3.147290,3.138556,51.159591,31753,3.572474
