571:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
849:ApriltagsCameraLog(1):,7,-45.000000,-4.047000,-45.000000,-4.047000,-45.000000,2.553601,0.000000,3.089072,0.000000,1073.149160,166870,3.572474
997:ApriltagsCameraLog(1):,7,-45.000000,-4.048000,-45.000000,-4.048000,-38.164500,2.553601,1.708974,3.089072,1.125030,1073.123580,166875,3.572474
1024:ApriltagsCameraLog(1):,7,-38.164500,-3.920000,-38.164500,-3.920000,-32.476750,2.827822,2.369014,3.415011,1.985545,901.547102,166876,3.572474
1063:ApriltagsCameraLog(1):,7,-32.476750,-4.006000,-32.476750,-4.006000,-27.715625,3.025093,2.744673,3.709545,2.644209,753.855758,166877,3.572474
1104:ApriltagsCameraLog(1):,7,-27.715625,-3.880000,-27.715625,-3.880000,-23.762354,3.167107,2.975831,3.970138,3.148400,635.290208,166881,3.572474
1159:ApriltagsCameraLog(1):,7,-23.762354,-3.988000,-23.762354,-3.988000,-20.446962,3.268254,3.130454,4.194869,3.543115,531.403731,166885,3.572474
1198:ApriltagsCameraLog(1):,7,-20.446962,-4.012000,-20.446962,-4.012000,-17.702135,3.340967,3.238156,4.388347,3.859483,445.982757,166892,3.572474
1222:ApriltagsCameraLog(1):,7,-17.702135,-4.000000,-17.702135,-4.000000,-15.418967,3.392617,3.315786,4.551494,4.118090,376.077602,166895,3.572474
1259:ApriltagsCameraLog(1):,7,-15.418967,-4.050000,-15.418967,-4.050000,-13.514584,3.427138,3.372146,4.689634,4.331199,316.144387,166900,3.569935
1299:ApriltagsCameraLog(1):,7,-13.514584,-3.989000,-13.514584,-3.989000,-11.936372,3.456215,3.411952,4.804670,4.508296,269.242283,166907,3.572474
1341:ApriltagsCameraLog(1):,7,-11.936372,-4.075000,-11.936372,-4.075000,-10.611636,3.475358,3.442631,4.901190,4.655071,226.672090,166911,3.572474
1363:ApriltagsCameraLog(1):,7,-10.611636,-4.007000,-10.611636,-4.007000,-9.522196,3.489369,3.464835,4.982591,4.777279,194.525026,166914,3.572474
1394:ApriltagsCameraLog(1):,7,-9.522196,-4.088000,-9.522196,-4.088000,-8.602997,3.499479,3.481215,5.049761,4.879399,164.585429,166918,3.572474
1416:ApriltagsCameraLog(1):,7,-8.602997,-3.937000,-8.602997,-3.937000,-7.850498,3.507015,3.493141,5.106577,4.964256,144.935045,166920,3.572474
1444:ApriltagsCameraLog(1):,7,-7.850498,-4.025000,-7.850498,-4.025000,-7.198248,3.512504,3.502102,5.153173,5.035203,123.435240,166924,3.572474
1465:ApriltagsCameraLog(1):,7,-7.198248,-4.073000,-7.198248,-4.073000,-7.193115,3.516767,3.508933,5.193618,5.094029,105.522998,166926,3.572474
1485:ApriltagsCameraLog(1):,7,-7.193115,-4.048000,-7.193115,-4.048000,-7.187212,3.516799,3.514202,5.193936,5.143705,106.031186,166928,3.572474
1504:ApriltagsCameraLog(1):,7,-7.187212,-4.120000,-7.187212,-4.120000,-7.181302,3.516836,3.516187,5.194302,5.168779,104.038458,166930,3.572474
1523:ApriltagsCameraLog(1):,7,-7.181302,-3.922000,-7.181302,-3.922000,-7.175428,3.516872,3.516852,5.194669,5.181529,108.952077,166932,3.572474
1542:ApriltagsCameraLog(1):,7,-7.175428,-3.971000,-7.175428,-3.971000,-7.169467,3.516908,3.517048,5.195034,5.188097,107.548420,166933,3.572474
1571:ApriltagsCameraLog(1):,7,-7.169467,-3.983000,-7.169467,-3.983000,-7.163530,3.516945,3.517075,5.195404,5.191566,107.088974,166935,3.572474
1596:ApriltagsCameraLog(1):,7,-7.163530,-3.829000,-7.163530,-3.829000,-7.157601,3.516981,3.517063,5.195772,5.193486,110.876397,166937,3.572474
1610:ApriltagsCameraLog(1):,7,-7.157601,-3.943000,-7.157601,-3.943000,-7.151608,3.517018,3.517055,5.196140,5.194630,107.808641,166938,3.572474
1626:ApriltagsCameraLog(1):,7,-7.151608,-3.879000,-7.151608,-3.879000,-7.145667,3.517055,3.517058,5.196512,5.195385,109.292439,166939,3.572474
1642:ApriltagsCameraLog(1):,7,-7.145667,-3.873000,-7.145667,-3.873000,-7.139700,3.517091,3.517072,5.196880,5.195948,109.293938,166940,3.572474
