533:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
853:ApriltagsCameraLog(1):,7,-44.990000,-4.031000,-44.990000,-4.031000,-44.990000,2.554030,0.000000,3.089525,0.000000,1.000000,177214,3.572474
1039:ApriltagsCameraLog(1):,7,-44.990000,-4.038000,-44.990000,-4.038000,-38.163500,2.554030,1.709310,3.089525,1.125119,1.000000,177222,3.572474
1083:ApriltagsCameraLog(1):,7,-38.163500,-4.086000,-38.163500,-4.086000,-32.475917,2.827859,2.369434,3.415062,1.985805,1.000000,177229,3.572474
1113:ApriltagsCameraLog(1):,7,-32.475917,-4.013000,-32.475917,-4.013000,-27.744264,3.025120,2.743988,3.709589,2.644805,1.000000,177232,3.572474
1136:ApriltagsCameraLog(1):,7,-27.744264,-3.894000,-27.744264,-3.894000,-23.789053,3.166318,2.975496,3.968537,3.148645,1.000000,177237,3.572474
1167:ApriltagsCameraLog(1):,7,-23.789053,-3.927000,-23.789053,-3.927000,-20.473211,3.267623,3.129767,4.193328,3.542472,1.000000,177241,3.572474
1194:ApriltagsCameraLog(1):,7,-20.473211,-3.936000,-20.473211,-3.936000,-17.715509,3.340435,3.237624,4.386799,3.858339,1.000000,177246,3.572474
1230:ApriltagsCameraLog(1):,7,-17.715509,-4.148000,-17.715509,-4.148000,-15.418924,3.392384,3.315387,4.550693,4.116706,1.000000,177251,3.572474
1280:ApriltagsCameraLog(1):,7,-15.418924,-4.247000,-15.418924,-4.247000,-13.540437,3.429588,3.371610,4.688961,4.330153,1.000000,177257,3.572474
1301:ApriltagsCameraLog(1):,7,-13.540437,-4.155000,-13.540437,-4.155000,-11.991531,3.455879,3.412692,4.803093,4.507379,1.000000,177260,3.572474
1329:ApriltagsCameraLog(1):,7,-11.991531,-4.079000,-11.991531,-4.079000,-10.685442,3.474734,3.442695,4.897808,4.653877,1.000000,177263,3.572474
1348:ApriltagsCameraLog(1):,7,-10.685442,-4.194000,-10.685442,-4.194000,-9.584369,3.488638,3.464565,4.978047,4.774998,1.000000,177265,3.572474
1364:ApriltagsCameraLog(1):,7,-9.584369,-4.064000,-9.584369,-4.064000,-8.685974,3.498937,3.480577,5.045923,4.876009,1.000000,177267,3.572474
1390:ApriltagsCameraLog(1):,7,-8.685974,-3.948000,-8.685974,-3.948000,-7.915645,3.506372,3.492610,5.101443,4.960632,1.000000,177268,3.572474
1410:ApriltagsCameraLog(1):,7,-7.915645,-3.951000,-7.915645,-3.951000,-7.254371,3.512053,3.501521,5.149136,5.030823,36.735424,177269,3.572474
1429:ApriltagsCameraLog(1):,7,-7.254371,-4.062000,-7.254371,-4.062000,-7.236483,3.516419,3.508482,5.190136,5.089813,34.562416,177270,3.572474
1445:ApriltagsCameraLog(1):,7,-7.236483,-3.941000,-7.236483,-3.941000,-7.218220,3.516530,3.513831,5.191246,5.139852,34.852553,177271,3.572474
1464:ApriltagsCameraLog(1):,7,-7.218220,-4.027000,-7.218220,-4.027000,-7.199521,3.516644,3.515911,5.192379,5.165504,34.559177,177272,3.572474
1484:ApriltagsCameraLog(1):,7,-7.199521,-3.809000,-7.199521,-3.809000,-7.181266,3.516760,3.516647,5.193539,5.178928,35.119966,177273,3.572474
1502:ApriltagsCameraLog(1):,7,-7.181266,-4.002000,-7.181266,-4.002000,-7.162171,3.516872,3.516917,5.194671,5.186230,34.525544,177274,3.572474
1525:ApriltagsCameraLog(1):,7,-7.162171,-3.953000,-7.162171,-3.953000,-7.143970,3.516990,3.517010,5.195856,5.190450,34.609688,177275,3.572474
1550:ApriltagsCameraLog(1):,7,-7.143970,-4.147000,-7.143970,-4.147000,-7.125636,3.514581,3.517075,5.197301,5.193153,33.985593,177276,3.569935
1568:ApriltagsCameraLog(1):,7,-7.125636,-4.105000,-7.125636,-4.105000,-7.108210,3.514693,3.515882,5.198438,5.195259,34.052131,177277,3.569935
1583:ApriltagsCameraLog(1):,7,-7.108210,-4.128000,-7.108210,-4.128000,-7.090674,3.514799,3.515329,5.199519,5.196864,33.938471,177278,3.569935
