570:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
823:ApriltagsCameraLog(1):,7,-39.870000,-4.166000,-4.166000,-4.166000,-39.870000,3.527996,0.000000,5.382344,0.000000,938.135247,103217,3.569935
987:ApriltagsCameraLog(1):,7,-39.870000,-3.687000,-3.687000,-3.687000,-39.862390,3.529255,2.544911,5.412162,2.054066,950.378239,103226,3.569935
1018:ApriltagsCameraLog(1):,7,-39.862390,-4.096000,-4.096000,-4.096000,-39.854779,3.528196,3.550584,5.386701,3.521655,939.729901,103229,3.569935
1051:ApriltagsCameraLog(1):,7,-39.854779,-3.685000,-3.685000,-3.685000,-39.847170,3.529260,3.830693,5.412287,4.427222,950.040309,103232,3.569935
1075:ApriltagsCameraLog(1):,7,-39.847170,-4.467000,-4.467000,-4.467000,-39.829559,3.529610,3.840409,5.363414,4.950858,930.597305,103234,3.572474
1112:ApriltagsCameraLog(1):,7,-39.829559,-3.646000,-3.646000,-3.646000,-39.821958,3.529351,3.753635,5.414715,5.198506,950.392519,103240,3.569935
1153:ApriltagsCameraLog(1):,7,-39.821958,-4.277000,-4.277000,-4.277000,-39.814345,3.527669,3.679374,5.375435,5.338400,934.070221,103246,3.569935
1178:ApriltagsCameraLog(1):,7,-39.814345,-3.636000,-3.636000,-3.636000,-39.806735,3.529375,3.611712,5.415338,5.379846,950.259256,103250,3.569935
1220:ApriltagsCameraLog(1):,7,-39.806735,-3.731000,-3.731000,-3.731000,-39.799122,3.529150,3.577521,5.409423,5.409994,947.636607,103255,3.569935
1255:ApriltagsCameraLog(1):,7,-39.799122,-3.660000,-3.660000,-3.660000,-39.791509,3.529319,3.554050,5.413843,5.417331,949.256738,103259,3.569935
1295:ApriltagsCameraLog(1):,7,-39.791509,-3.746000,-3.746000,-3.746000,-39.783896,3.531648,3.541547,5.408323,5.419544,947.616548,103266,3.572474
1321:ApriltagsCameraLog(1):,7,-39.783896,-3.685000,-3.685000,-3.685000,-39.776292,3.534329,3.534997,5.411960,5.415676,949.735763,103268,3.575014
1358:ApriltagsCameraLog(1):,7,-39.776292,-3.970000,-3.970000,-3.970000,-39.768693,3.528541,3.534090,5.394544,5.413985,940.749769,103272,3.569935
