510:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
843:ApriltagsCameraLog(1):,7,-45.000000,-3.846000,-45.000000,-3.846000,-45.000000,2.553601,0.000000,3.089072,0.000000,1.000000,182153,3.572474
1002:ApriltagsCameraLog(1):,7,-45.000000,-3.943000,-45.000000,-3.943000,-24.423000,2.553601,1.557170,3.089072,1.312767,1.000000,182157,3.572474
1032:ApriltagsCameraLog(1):,7,-24.423000,-3.963000,-24.423000,-3.963000,-14.183000,3.252434,2.134963,4.156836,2.156280,1.000000,182159,3.572474
1066:ApriltagsCameraLog(1):,7,-14.183000,-3.956000,-14.183000,-3.956000,-9.073000,3.447307,2.738334,4.763956,3.131625,1.000000,182160,3.572474
1111:ApriltagsCameraLog(1):,7,-9.073000,-3.920000,-9.073000,-3.920000,-6.514500,3.505784,3.111046,5.077110,3.939875,1.000000,182161,3.575014
1157:ApriltagsCameraLog(1):,7,-6.514500,-3.948000,-6.514500,-3.948000,-5.217250,3.520742,3.314852,5.236065,4.506258,1.000000,182163,3.572474
1202:ApriltagsCameraLog(1):,7,-5.217250,-4.071000,-5.217250,-4.071000,-4.582625,3.526889,3.419818,5.316714,4.870591,28.805088,182166,3.572474
1227:ApriltagsCameraLog(1):,7,-4.582625,-3.824000,-4.582625,-3.824000,-4.565459,3.529230,3.474315,5.356215,5.093420,27.714397,182168,3.572474
1305:ApriltagsCameraLog(1):,7,-4.565459,-3.830000,-4.565459,-3.830000,-4.539637,3.529287,3.502593,5.357283,5.224644,27.649214,182171,3.572474
1328:ApriltagsCameraLog(1):,7,-4.539637,-4.016000,-4.539637,-4.016000,-4.514868,3.529373,3.516336,5.358891,5.290883,27.053195,182176,3.572474
1363:ApriltagsCameraLog(1):,7,-4.514868,-3.949000,-4.514868,-3.949000,-4.497085,3.526922,3.522997,5.360633,5.324860,27.150444,182181,3.569935
1388:ApriltagsCameraLog(1):,7,-4.497085,-3.935000,-4.497085,-3.935000,-4.477615,3.529512,3.525042,5.361541,5.342737,27.161377,182184,3.572474
1427:ApriltagsCameraLog(1):,7,-4.477615,-3.807000,-4.477615,-3.807000,-4.458347,3.529575,3.527320,5.362753,5.352129,27.466756,182189,3.572474
1443:ApriltagsCameraLog(1):,7,-4.458347,-3.938000,-4.458347,-3.938000,-4.435466,3.529637,3.528477,5.363953,5.357435,27.043935,182190,3.572474
1460:ApriltagsCameraLog(1):,7,-4.435466,-3.960000,-4.435466,-3.960000,-4.417727,3.529711,3.529071,5.365378,5.360691,26.917650,182191,3.572474
1476:ApriltagsCameraLog(1):,7,-4.417727,-3.962000,-4.417727,-3.962000,-4.401331,3.529767,3.529400,5.366482,5.363033,26.862110,182192,3.572474
1510:ApriltagsCameraLog(1):,7,-4.401331,-3.909000,-4.401331,-3.909000,-4.385563,3.529819,3.529590,5.367503,5.364757,26.965106,182194,3.572474
1526:ApriltagsCameraLog(1):,7,-4.385563,-3.850000,-4.385563,-3.850000,-4.368522,3.529868,3.529710,5.368485,5.366130,27.086752,182195,3.572474
1549:ApriltagsCameraLog(1):,7,-4.368522,-3.881000,-4.368522,-3.881000,-4.350061,3.529921,3.529794,5.369546,5.367307,26.951574,182196,3.572474
1573:ApriltagsCameraLog(1):,7,-4.350061,-3.896000,-4.350061,-3.896000,-4.333279,3.529979,3.529862,5.370696,5.368426,26.857421,182197,3.572474
1591:ApriltagsCameraLog(1):,7,-4.333279,-3.788000,-4.333279,-3.788000,-4.317582,3.530030,3.529925,5.371741,5.369561,27.114090,182198,3.572474
1608:ApriltagsCameraLog(1):,7,-4.317582,-3.922000,-4.317582,-3.922000,-4.298745,3.530078,3.529982,5.372719,5.370651,26.692876,182199,3.572474
1624:ApriltagsCameraLog(1):,7,-4.298745,-3.953000,-4.298745,-3.953000,-4.285141,3.530136,3.530034,5.373892,5.371684,26.552646,182200,3.572474
1643:ApriltagsCameraLog(1):,7,-4.285141,-3.957000,-4.285141,-3.957000,-4.273086,3.530177,3.530088,5.374739,5.372788,26.503111,182201,3.572474
1660:ApriltagsCameraLog(1):,7,-4.273086,-3.941000,-4.273086,-3.941000,-4.261593,3.530213,3.530135,5.375490,5.373763,26.514212,182202,3.572474
1682:ApriltagsCameraLog(1):,7,-4.261593,-3.988000,-4.261593,-3.988000,-4.249942,3.530248,3.530177,5.376205,5.374626,26.349627,182203,3.572474
1701:ApriltagsCameraLog(1):,7,-4.249942,-4.112000,-4.249942,-4.112000,-4.240364,3.530283,3.530214,5.376931,5.375416,25.967932,182204,3.572474
1721:ApriltagsCameraLog(1):,7,-4.240364,-3.972000,-4.240364,-3.972000,-4.235604,3.530311,3.530249,5.377528,5.376173,26.334912,182205,3.572474
1743:ApriltagsCameraLog(1):,7,-4.235604,-4.178000,-4.235604,-4.178000,-4.225961,3.530325,3.530282,5.377824,5.376850,25.741881,182206,3.572474
1766:ApriltagsCameraLog(1):,7,-4.225961,-3.942000,-4.225961,-3.942000,-4.224167,3.530354,3.530304,5.378425,5.377337,26.378798,182207,3.572474
1783:ApriltagsCameraLog(1):,7,-4.224167,-3.953000,-4.224167,-3.953000,-4.213861,3.530359,3.530330,5.378536,5.377881,26.342800,182208,3.572474
1800:ApriltagsCameraLog(1):,7,-4.213861,-4.048000,-4.213861,-4.048000,-4.204321,3.530390,3.530345,5.379178,5.378209,26.046492,182209,3.572474
1820:ApriltagsCameraLog(1):,7,-4.204321,-3.885000,-4.204321,-3.885000,-4.198541,3.530418,3.530368,5.379772,5.378693,26.478293,182210,3.572474
