65250:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
65317:ApriltagsCameraLog(1):,6,-129.844409,-123.090000,-129.844409,-123.090000,-129.848238,1.258164,1.561313,6.669664,6.612180,20.233326,184022,1.884552
65324:ApriltagsCameraLog(1):,7,-129.848238,-132.423000,-129.848238,-132.423000,-129.782036,1.605225,1.411589,6.667571,6.649749,12.065073,184017,1.574334
65332:ApriltagsCameraLog(1):,8,-129.848238,-130.446000,-129.848238,-130.446000,-129.825015,1.614025,1.508189,6.564869,6.660849,12.791203,184017,1.883715
65370:ApriltagsCameraLog(1):,6,-129.825015,-123.119000,-129.825015,-123.119000,-129.834494,1.258683,1.561361,6.669467,6.613139,20.174883,184026,1.884552
65372:ApriltagsCameraLog(1):,7,-129.834494,-132.426000,-129.834494,-132.426000,-129.768526,1.603329,1.411826,6.666015,6.650060,12.056454,184021,1.571884
65375:ApriltagsCameraLog(1):,8,-129.834494,-130.451000,-129.834494,-130.451000,-129.811812,1.613645,1.507380,6.565265,6.660217,12.813826,184021,1.883715
65402:ApriltagsCameraLog(1):,6,-129.811812,-123.117000,-129.811812,-123.117000,-129.824308,1.259037,1.560771,6.669333,6.613031,20.161354,184028,1.884552
65405:ApriltagsCameraLog(1):,7,-129.824308,-132.422000,-129.824308,-132.422000,-129.758405,1.603131,1.411703,6.666307,6.649897,12.062378,184022,1.571884
65410:ApriltagsCameraLog(1):,8,-129.824308,-130.446000,-129.824308,-130.446000,-129.801817,1.613364,1.507213,6.565559,6.660287,12.820086,184022,1.883715
65416:ApriltagsCameraLog(1):,6,-129.801817,-123.154000,-129.801817,-123.154000,-129.811682,1.259305,1.560549,6.669231,6.613216,20.104600,184030,1.884552
65423:ApriltagsCameraLog(1):,7,-129.811682,-132.391000,-129.811682,-132.391000,-129.746086,1.602884,1.411703,6.666668,6.649860,12.044784,184024,1.571884
65426:ApriltagsCameraLog(1):,8,-129.811682,-130.433000,-129.811682,-130.433000,-129.789258,1.613015,1.507087,6.565922,6.660432,12.819635,184024,1.883715
65433:ApriltagsCameraLog(1):,6,-129.789258,-123.107000,-129.789258,-123.107000,-129.799120,1.259641,1.560311,6.669103,6.613470,20.146193,184031,1.884552
65443:ApriltagsCameraLog(1):,7,-129.799120,-132.381000,-129.799120,-132.381000,-129.733321,1.602639,1.411751,6.667028,6.649951,12.047237,184026,1.571884
65446:ApriltagsCameraLog(1):,8,-129.799120,-130.456000,-129.799120,-130.456000,-129.776533,1.612668,1.506985,6.566284,6.660656,12.862557,184026,1.883715
65455:ApriltagsCameraLog(1):,6,-129.776533,-123.113000,-129.776533,-123.113000,-129.786913,1.259982,1.560101,6.668974,6.613779,20.123580,184033,1.884552
65477:ApriltagsCameraLog(1):,7,-129.786913,-132.413000,-129.786913,-132.413000,-129.723969,1.602400,1.411798,6.667378,6.650002,12.089565,184027,1.571884
65480:ApriltagsCameraLog(1):,8,-129.786913,-130.458000,-129.786913,-130.458000,-129.767752,1.612331,1.506882,6.566636,6.660889,12.879704,184027,1.883715
65486:ApriltagsCameraLog(1):,6,-129.767752,-123.146000,-129.767752,-123.146000,-129.778327,1.260218,1.559886,6.668885,6.614077,20.073123,184035,1.884552
65517:ApriltagsCameraLog(1):,7,-129.778327,-132.424000,-129.778327,-132.424000,-129.712912,1.602232,1.411784,6.667623,6.650036,12.108320,184029,1.571884
65520:ApriltagsCameraLog(1):,8,-129.778327,-130.434000,-129.778327,-130.434000,-129.756990,1.612093,1.506787,6.566883,6.661046,12.861100,184029,1.883715
65532:ApriltagsCameraLog(1):,6,-129.756990,-123.171000,-129.756990,-123.171000,-129.767381,1.260506,1.559714,6.668776,6.614272,20.029936,184036,1.884552
65539:ApriltagsCameraLog(1):,7,-129.767381,-132.435000,-129.767381,-132.435000,-129.702183,1.603643,1.411823,6.669889,6.650020,12.154166,184031,1.574334
65541:ApriltagsCameraLog(1):,8,-129.767381,-130.449000,-129.767381,-130.449000,-129.746453,1.611791,1.507483,6.567199,6.662204,12.892416,184031,1.883715
65549:ApriltagsCameraLog(1):,6,-129.746453,-123.081000,-129.746453,-123.081000,-129.757212,1.260788,1.559923,6.668669,6.615018,20.125898,184038,1.884552
65554:ApriltagsCameraLog(1):,7,-129.757212,-132.437000,-129.757212,-132.437000,-129.691538,1.601820,1.412067,6.668228,6.650440,12.140985,184033,1.571884
65569:ApriltagsCameraLog(1):,8,-129.757212,-130.436000,-129.757212,-130.436000,-129.736064,1.611509,1.506716,6.567491,6.661570,12.888999,184033,1.883715
65581:ApriltagsCameraLog(1):,6,-129.736064,-123.156000,-129.736064,-123.156000,-129.749536,1.261067,1.559396,6.668564,6.614847,20.022779,184041,1.884552
65583:ApriltagsCameraLog(1):,7,-129.749536,-132.408000,-129.749536,-132.408000,-129.684375,1.601670,1.411920,6.668448,6.650169,12.120567,184036,1.571884
65586:ApriltagsCameraLog(1):,8,-129.749536,-130.433000,-129.749536,-130.433000,-129.728670,1.611297,1.506564,6.567712,6.661529,12.894643,184036,1.883715
65597:ApriltagsCameraLog(1):,6,-129.728670,-123.114000,-129.728670,-123.114000,-129.739505,1.261265,1.559216,6.668489,6.614940,20.064571,184043,1.884552
65606:ApriltagsCameraLog(1):,7,-129.739505,-132.410000,-129.739505,-132.410000,-129.674166,1.603097,1.411933,6.670688,6.650208,12.156925,184038,1.574334
65611:ApriltagsCameraLog(1):,8,-129.739505,-130.449000,-129.739505,-130.449000,-129.718531,1.611019,1.507257,6.568001,6.662695,12.926062,184038,1.883715
65619:ApriltagsCameraLog(1):,6,-129.718531,-123.104000,-129.718531,-123.104000,-129.729742,1.261537,1.559437,6.668386,6.615677,20.064403,184045,1.884552
65622:ApriltagsCameraLog(1):,7,-129.729742,-132.409000,-129.729742,-132.409000,-129.664402,1.602906,1.412155,6.670967,6.650524,12.165334,184040,1.574334
65626:ApriltagsCameraLog(1):,8,-129.729742,-130.438000,-129.729742,-130.438000,-129.708882,1.610749,1.507272,6.568282,6.662996,12.924569,184040,1.883715
65634:ApriltagsCameraLog(1):,6,-129.708882,-123.136000,-129.708882,-123.136000,-129.720076,1.261795,1.559309,6.668289,6.615966,20.014106,184047,1.884552
65646:ApriltagsCameraLog(1):,7,-129.720076,-132.436000,-129.720076,-132.436000,-129.654988,1.602716,1.412198,6.671244,6.650555,12.200513,184042,1.574334
65657:ApriltagsCameraLog(1):,8,-129.720076,-130.444000,-129.720076,-130.444000,-129.699933,1.610482,1.507192,6.568560,6.663177,12.943477,184042,1.883715
65667:ApriltagsCameraLog(1):,6,-129.699933,-123.106000,-129.699933,-123.106000,-129.708595,1.262035,1.559141,6.668198,6.616202,20.039528,184050,1.884552
65671:ApriltagsCameraLog(1):,7,-129.708595,-132.385000,-129.708595,-132.385000,-129.643382,1.600868,1.412230,6.669619,6.650643,12.137745,184045,1.571884
