2423:ApriltagsCameraLog(1):,tag,last yaw,cam yaw,calc yaw,update yaw, est yaw,x,est x,y,est y,adjust,frame,dist
2867:ApriltagsCameraLog(1):,7,-0.005493,37.383000,-0.005493,37.383000,-0.005493,1.498584,0.000000,5.392143,0.000000,1.000000,239735,1.877968
2955:ApriltagsCameraLog(1):,8,6.225211,39.135000,6.225211,39.135000,6.225211,1.766948,1.470988,5.393597,2.437673,1.000000,239735,2.143759
3037:ApriltagsCameraLog(1):,7,6.225211,37.380000,6.225211,37.380000,11.709465,1.506408,1.971720,5.559842,3.857342,1.000000,239744,1.877968
3097:ApriltagsCameraLog(1):,8,6.225211,39.113000,6.225211,39.113000,15.987617,1.766948,1.900509,5.393597,4.744176,1.000000,239744,2.143759
3147:ApriltagsCameraLog(1):,7,15.987617,37.427000,15.987617,37.427000,19.841576,1.482012,1.888941,5.821560,5.077679,1.000000,239751,1.877968
3183:ApriltagsCameraLog(1):,8,15.987617,39.117000,15.987617,39.117000,22.772480,1.671140,1.733983,5.693716,5.474042,1.000000,239751,2.143759
3222:ApriltagsCameraLog(1):,7,22.772480,37.390000,22.772480,37.390000,25.496567,1.439031,1.715748,5.999232,5.587203,1.000000,239757,1.877968
3256:ApriltagsCameraLog(1):,8,22.772480,39.116000,22.772480,39.116000,27.478806,1.575171,1.595493,5.890669,5.804779,1.000000,239757,2.143759
3301:ApriltagsCameraLog(1):,7,27.478806,37.380000,27.478806,37.380000,29.415592,1.397017,1.588987,6.118906,5.848502,1.000000,239762,1.877968
3349:ApriltagsCameraLog(1):,8,27.478806,39.145000,27.478806,39.145000,30.742535,1.495235,1.500918,6.019974,5.989142,1.000000,239762,2.143759
3395:ApriltagsCameraLog(1):,7,30.742535,37.341000,30.742535,37.341000,32.145235,1.362178,1.499021,6.199684,6.004716,1.000000,239774,1.877968
3408:ApriltagsCameraLog(1):,8,30.742535,39.129000,30.742535,39.129000,33.011549,1.433695,1.434311,6.105588,6.104750,1.000000,239774,2.143759
3428:ApriltagsCameraLog(1):,7,33.011549,37.342000,33.011549,37.342000,34.031477,1.335274,1.434022,6.254612,6.105182,1.000000,239776,1.877968
3446:ApriltagsCameraLog(1):,8,33.011549,39.124000,33.011549,39.124000,34.583385,1.388085,1.386455,6.162978,6.181075,22.799232,239776,2.143759
3470:ApriltagsCameraLog(1):,7,34.583385,37.334000,34.583385,37.334000,34.622878,1.315371,1.386914,6.292018,6.171999,15.331011,239777,1.877968
3484:ApriltagsCameraLog(1):,8,34.583385,39.132000,34.583385,39.132000,34.657795,1.355173,1.352551,6.201654,6.232833,20.586393,239777,2.143759
3505:ApriltagsCameraLog(1):,7,34.657795,37.342000,34.657795,37.342000,34.700848,1.314404,1.353258,6.293775,6.217201,15.251162,239779,1.877968
3520:ApriltagsCameraLog(1):,8,34.657795,39.121000,34.657795,39.121000,34.735035,1.353589,1.334705,6.203463,6.255923,20.465537,239779,2.143759
3547:ApriltagsCameraLog(1):,7,34.735035,37.337000,34.735035,37.337000,34.777482,1.313397,1.343148,6.295598,6.229348,15.152279,239780,1.877968
3561:ApriltagsCameraLog(1):,8,34.735035,39.146000,34.735035,39.146000,34.810826,1.351942,1.329005,6.205338,6.262795,20.391618,239780,2.143759
3598:ApriltagsCameraLog(1):,7,34.810826,37.367000,34.810826,37.367000,34.852932,1.312406,1.339392,6.297385,6.233650,15.097221,239784,1.877968
3610:ApriltagsCameraLog(1):,8,34.810826,39.128000,34.810826,39.128000,34.885801,1.350323,1.326591,6.207175,6.265805,20.258903,239784,2.143759
3630:ApriltagsCameraLog(1):,7,34.885801,37.333000,34.885801,37.333000,34.927272,1.311424,1.337377,6.299152,6.236068,14.966192,239786,1.877968
3642:ApriltagsCameraLog(1):,8,34.885801,39.133000,34.885801,39.133000,34.958997,1.348720,1.325056,6.208991,6.267874,20.159887,239786,2.143759
3663:ApriltagsCameraLog(1):,7,34.958997,37.327000,34.958997,37.327000,34.999999,1.310464,1.335821,6.300875,6.238019,14.870969,239787,1.877968
3676:ApriltagsCameraLog(1):,8,34.958997,39.139000,34.958997,39.139000,35.030880,1.347152,1.323774,6.210762,6.269697,20.064805,239787,2.143759
3728:ApriltagsCameraLog(1):,7,35.030880,37.350000,35.030880,37.350000,35.071424,1.309518,1.334412,6.302566,6.239827,14.812194,239789,1.877968
3755:ApriltagsCameraLog(1):,8,35.030880,39.141000,35.030880,39.141000,35.101780,1.345610,1.322582,6.212499,6.271437,19.965920,239789,2.143759
3808:ApriltagsCameraLog(1):,7,35.101780,37.351000,35.101780,37.351000,35.141840,1.308583,1.333063,6.304233,6.241578,14.728147,239795,1.877968
3818:ApriltagsCameraLog(1):,8,35.101780,39.121000,35.101780,39.121000,35.171437,1.344088,1.321420,6.214210,6.273135,19.837295,239795,2.143759
3852:ApriltagsCameraLog(1):,7,35.171437,37.373000,35.171437,37.373000,35.210859,1.307662,1.331744,6.305870,6.243297,14.670845,239797,1.877968
3872:ApriltagsCameraLog(1):,8,35.171437,39.098000,35.171437,39.098000,35.239938,1.342589,1.320287,6.215890,6.274804,19.706185,239797,2.143759
3886:ApriltagsCameraLog(1):,7,35.239938,37.357000,35.239938,37.357000,35.278701,1.306755,1.330452,6.307478,6.244986,14.569243,239799,1.877968
3900:ApriltagsCameraLog(1):,8,35.239938,39.120000,35.239938,39.120000,35.306844,1.341114,1.319164,6.217539,6.276441,19.640385,239799,2.143759
3934:ApriltagsCameraLog(1):,7,35.306844,37.348000,35.306844,37.348000,35.345283,1.305867,1.329165,6.309048,6.246639,14.477976,239802,1.877968
3943:ApriltagsCameraLog(1):,8,35.306844,39.126000,35.306844,39.126000,35.372571,1.339671,1.318055,6.219149,6.278042,19.554203,239802,2.143759
3959:ApriltagsCameraLog(1):,7,35.372571,37.393000,35.372571,37.393000,35.410573,1.304993,1.327905,6.310590,6.248255,14.453054,239803,1.877968
3966:ApriltagsCameraLog(1):,8,35.372571,39.129000,35.372571,39.129000,35.437631,1.338252,1.316982,6.220729,6.279615,19.465444,239803,2.143759
